date,device,country,location_type,sessions,conversions,revenue,bounce_rate,avg_session_duration,mojo_integration
2023-11-29,Tablet,North America,Expansion Market,169,3,191.35962946638014,0.3654832153242979,75.495235773232,False
2023-11-29,Desktop,Australia,Expansion Market,1658,75,9725.163936188814,0.30939492175082095,172.4300376659729,False
2023-11-29,Mobile,Australia,Expansion Market,2926,79,5690.151177079085,0.3000654272351,146.35701360036077,False
2023-11-29,Tablet,Australia,Expansion Market,513,8,506.3123783525407,0.4360381561483127,181.03167998643355,False
2023-11-29,Desktop,Croatia,Primary Market,1338,62,6941.91437151279,0.44121602543334315,124.50838180166582,True
2023-11-29,Mobile,Croatia,Primary Market,2161,58,4435.146274600354,0.37873903612159016,167.80005924414002,True
2023-11-29,Tablet,Croatia,Primary Market,368,6,289.59686753487244,0.3357045140310246,219.60955158650938,True
2023-11-30,Desktop,Germany,Primary Market,2067,101,9891.851730706052,0.5978770452516377,283.62506578891873,True
2023-11-30,Mobile,Germany,Primary Market,3101,75,6039.304061760151,0.32080845891942605,242.19401539958147,True
2023-11-30,Tablet,Germany,Primary Market,635,8,413.02478908744325,0.4084576895200595,126.14508289405684,True
2023-11-30,Desktop,Netherlands,Primary Market,1580,69,6956.487935270811,0.6061538514452802,142.117070268661,True
2023-11-30,Mobile,Netherlands,Primary Market,2188,53,4850.55271430331,0.4019178649935441,249.43666780474044,True
2023-11-30,Tablet,Netherlands,Primary Market,441,6,429.01538062445303,0.464811367764808,183.0544674081582,True
2023-11-30,Desktop,England,Primary Market,520,26,3049.7984497554285,0.5185896190868646,242.80937422065165,True
2023-11-30,Mobile,England,Primary Market,855,24,1783.9421090059159,0.5936219852086368,193.58668662917387,True
2023-11-30,Tablet,England,Primary Market,170,2,138.08966247070813,0.6643314937774272,144.72308257670193,True
2023-11-30,Desktop,North America,Expansion Market,982,46,4733.133367870666,0.5625488472791398,146.95484339309218,False
2023-11-30,Mobile,North America,Expansion Market,1326,27,1966.0988128561805,0.6239323067416508,173.77866653143928,False
2023-11-30,Tablet,North America,Expansion Market,286,4,205.95749859785343,0.3091008335349142,231.1868602241652,False
2023-11-30,Desktop,Australia,Expansion Market,1636,67,6987.535574434308,0.33128942453115645,260.3071081230252,False
2023-11-30,Mobile,Australia,Expansion Market,2717,55,5093.9371690921525,0.5371571734029886,295.64423144607565,False
2023-11-30,Tablet,Australia,Expansion Market,469,5,254.88415941674302,0.4871596552172809,121.89027604908694,False
2023-11-30,Desktop,Croatia,Primary Market,1090,46,6363.971157655744,0.6133305829334065,89.42653643647206,True
2023-11-30,Mobile,Croatia,Primary Market,1831,44,2945.0897235677885,0.4766223505887948,251.78415358239212,True
2023-11-30,Tablet,Croatia,Primary Market,360,6,424.97859693088805,0.6907492073043285,179.67637438772175,True
2023-12-01,Desktop,Germany,Primary Market,941,44,5121.015643865163,0.45368210274450865,91.12214639621831,True
2023-12-01,Mobile,Germany,Primary Market,1633,48,4052.123070684449,0.31270725083855666,256.964418847851,True
2023-12-01,Tablet,Germany,Primary Market,302,3,183.89327484848516,0.35055031576450774,78.93491054667854,True
2023-12-01,Desktop,Netherlands,Primary Market,1159,55,5909.032415376699,0.34334286102156886,212.8411397170023,True
2023-12-01,Mobile,Netherlands,Primary Market,1908,49,4535.410682312329,0.4680910632299785,90.49813764812664,True
2023-12-01,Tablet,Netherlands,Primary Market,332,4,247.35212433299483,0.6824848859349265,161.5651486387215,True
2023-12-01,Desktop,England,Primary Market,2005,88,10486.543042700514,0.43078216564913957,294.0804748748183,True
2023-12-01,Mobile,England,Primary Market,3227,70,5694.51114132012,0.6275415163248697,111.1638837411054,True
2023-12-01,Tablet,England,Primary Market,522,9,605.7446496230095,0.31287735624951535,175.69416096336693,True
2023-12-01,Desktop,North America,Expansion Market,1161,57,5867.328968267003,0.6791274209445589,142.578882302927,False
2023-12-01,Mobile,North America,Expansion Market,1746,38,3144.4869208510204,0.38918909271174484,270.8116820466633,False
2023-12-01,Tablet,North America,Expansion Market,349,6,409.124043267583,0.34466249186491194,66.46232408639007,False
2023-12-01,Desktop,Australia,Expansion Market,1204,45,5628.6240341381645,0.5692221481810535,281.98929282301094,False
2023-12-01,Mobile,Australia,Expansion Market,2004,55,4949.2309981154,0.5073658455981178,183.9050746434405,False
2023-12-01,Tablet,Australia,Expansion Market,352,5,288.0222111337386,0.6424666567217923,77.2587203560108,False
2023-12-01,Desktop,Croatia,Primary Market,1788,75,8276.384993266662,0.40040252005204535,65.30555313400681,True
2023-12-01,Mobile,Croatia,Primary Market,3334,91,7284.113699367405,0.5765993686745008,86.19466395331338,True
2023-12-01,Tablet,Croatia,Primary Market,519,6,339.311778703483,0.4368436552595707,274.8119213654487,True
2023-12-02,Desktop,Germany,Primary Market,1147,49,4938.917177855857,0.36553399089318334,151.2947229996624,True
2023-12-02,Mobile,Germany,Primary Market,1666,40,3342.460117768264,0.44856436087880347,297.0025821855596,True
2023-12-02,Tablet,Germany,Primary Market,294,4,227.54311677225238,0.4023855386597005,229.63179564345108,True
2023-12-02,Desktop,Netherlands,Primary Market,1089,47,5796.7021703017435,0.5685638470533843,136.0163813960599,True
2023-12-02,Mobile,Netherlands,Primary Market,1725,46,4080.3180943775183,0.581764199567453,219.16640603465126,True
2023-12-02,Tablet,Netherlands,Primary Market,305,5,261.37780061409654,0.45772985275861994,201.6216877695107,True
2023-12-02,Desktop,England,Primary Market,759,40,5260.484540449492,0.6149685671483378,259.20171482101244,True
2023-12-02,Mobile,England,Primary Market,1055,23,1978.843415826968,0.5928092912608804,67.92313281239895,True
2023-12-02,Tablet,England,Primary Market,203,3,146.65315705189172,0.6233887852902471,200.01976236436985,True
2023-12-02,Desktop,North America,Expansion Market,1786,65,6363.279649118607,0.5648829581004925,128.93889726644954,False
2023-12-02,Mobile,North America,Expansion Market,3240,84,7358.84485754342,0.6341530513541953,196.03210160610493,False
2023-12-02,Tablet,North America,Expansion Market,496,6,410.3471044870557,0.35113797592194607,61.20397413577553,False
2023-12-02,Desktop,Australia,Expansion Market,1256,67,7235.756611401609,0.4518145830887354,224.7547386708159,False
2023-12-02,Mobile,Australia,Expansion Market,2164,50,4128.92567221602,0.47126004394971366,273.3195519920358,False
2023-12-02,Tablet,Australia,Expansion Market,348,4,266.65788207820606,0.3345982342231564,284.4085005690755,False
2023-12-02,Desktop,Croatia,Primary Market,1596,69,8960.426380098272,0.6188713078137065,135.7169049636598,True
2023-12-02,Mobile,Croatia,Primary Market,2369,48,4210.85057829051,0.3800298202053478,257.0710377708059,True
2023-12-02,Tablet,Croatia,Primary Market,411,5,307.3156003185138,0.6812497379718758,273.99901844474493,True
2023-12-03,Desktop,Germany,Primary Market,1589,79,8743.965345344555,0.3613196099201303,95.22746072577448,True
2023-12-03,Mobile,Germany,Primary Market,2317,51,4813.235863084825,0.47296032273228805,102.70145066968041,True
2023-12-03,Tablet,Germany,Primary Market,445,5,276.978868460714,0.483981751318302,282.33032771063364,True
2023-12-03,Desktop,Netherlands,Primary Market,1538,68,8900.714051803589,0.6065744914910007,273.2899315613007,True
2023-12-03,Mobile,Netherlands,Primary Market,2470,56,3907.5130035456664,0.5879313545535654,89.91901284381001,True
2023-12-03,Tablet,Netherlands,Primary Market,470,8,523.9890237398236,0.44761989842920746,239.0060864978037,True
2023-12-03,Desktop,England,Primary Market,1972,88,8958.830292465786,0.650171233846566,250.98206780453867,True
2023-12-03,Mobile,England,Primary Market,2890,65,5467.595696371441,0.691748652901151,105.13883361187095,True
2023-12-03,Tablet,England,Primary Market,540,8,444.36346078263597,0.586972250607747,193.77808701903336,True
2023-12-03,Desktop,North America,Expansion Market,1405,57,6154.149289674553,0.5359495127370005,294.01881903646586,False
2023-12-03,Mobile,North America,Expansion Market,2426,55,4331.727538786056,0.6516066256509435,79.69552004423613,False
2023-12-03,Tablet,North America,Expansion Market,437,5,253.87220940579869,0.43790736974199934,236.43687466214652,False
2023-12-03,Desktop,Australia,Expansion Market,1069,40,5084.622702742835,0.3476520058971637,233.22287280196122,False
2023-12-03,Mobile,Australia,Expansion Market,1501,44,4080.9570075447295,0.5492697345373592,133.5966798190334,False
2023-12-03,Tablet,Australia,Expansion Market,287,4,255.1399038669136,0.5350990625088771,263.80043349577124,False
2023-12-03,Desktop,Croatia,Primary Market,1893,91,12933.654322568373,0.3684260240505657,222.27730639056713,True
2023-12-03,Mobile,Croatia,Primary Market,2861,77,6406.839189327786,0.5449974386391032,143.95894765469058,True
2023-12-03,Tablet,Croatia,Primary Market,530,8,512.2540633306563,0.46855948256484947,281.384146175052,True
2023-12-04,Desktop,Germany,Primary Market,1599,85,9347.861358407517,0.4374035700747025,67.91174504524734,True
2023-12-04,Mobile,Germany,Primary Market,2295,61,4968.142493409507,0.589261987554742,245.3933721423056,True
2023-12-04,Tablet,Germany,Primary Market,429,6,419.27402344294507,0.5542376123133458,131.17782200569638,True
2023-12-04,Desktop,Netherlands,Primary Market,970,41,5123.022032311355,0.3755646718158365,142.7881292685699,True
2023-12-04,Mobile,Netherlands,Primary Market,1320,33,2881.745530654669,0.5359156736531845,295.2043226784175,True
2023-12-04,Tablet,Netherlands,Primary Market,238,3,182.08967562077075,0.6698602203304528,241.92579041215643,True
2023-12-04,Desktop,England,Primary Market,336,12,1203.0616121295047,0.5329702037160412,99.77420281281444,True
2023-12-04,Mobile,England,Primary Market,537,10,737.2891920869386,0.31435287608851953,289.5944634859592,True
2023-12-04,Tablet,England,Primary Market,100,1,63.17694031874359,0.3808168250477622,152.38630160902136,True
2023-12-04,Desktop,North America,Expansion Market,1853,71,9202.061730548206,0.3742619654605434,255.53264231263773,False
2023-12-04,Mobile,North America,Expansion Market,2629,66,5519.019694291102,0.31927918729878124,259.10374334869863,False
2023-12-04,Tablet,North America,Expansion Market,528,6,356.4769982585898,0.39860585216196054,94.1201972229598,False
2023-12-04,Desktop,Australia,Expansion Market,984,38,3880.832600969251,0.6391407721245164,170.25122783335075,False
2023-12-04,Mobile,Australia,Expansion Market,1359,28,2384.353293242841,0.3525627732155726,276.48420726241727,False
2023-12-04,Tablet,Australia,Expansion Market,252,3,170.12163074422725,0.3726270466761419,218.8409140356553,False
2023-12-04,Desktop,Croatia,Primary Market,808,42,4340.499797169103,0.61710387667464,144.00377808028622,True
2023-12-04,Mobile,Croatia,Primary Market,1466,42,2695.7783184898717,0.3136906790694561,139.00241868749913,True
2023-12-04,Tablet,Croatia,Primary Market,225,2,112.76600110607026,0.5438990084712121,185.8941813457271,True
2023-12-05,Desktop,Germany,Primary Market,693,30,2938.008142053962,0.36164340213430335,283.87340532884275,True
2023-12-05,Mobile,Germany,Primary Market,997,27,2419.054057473143,0.4008207245433854,284.72255789430324,True
2023-12-05,Tablet,Germany,Primary Market,162,2,100.17858746879669,0.5617869673814206,133.62117150301867,True
2023-12-05,Desktop,Netherlands,Primary Market,1507,77,9920.342571099944,0.3579278384643615,186.01311164695335,True
2023-12-05,Mobile,Netherlands,Primary Market,2421,64,5373.72933853842,0.5342510606031285,262.6003654789299,True
2023-12-05,Tablet,Netherlands,Primary Market,410,5,248.80828928039054,0.35835292945225256,155.5365500407687,True
2023-12-05,Desktop,England,Primary Market,1968,77,9092.732893097782,0.30568676569354397,88.545714680679,True
2023-12-05,Mobile,England,Primary Market,2814,71,4730.790502403345,0.35813999457633944,294.53666313239376,True
2023-12-05,Tablet,England,Primary Market,599,8,572.4363211331156,0.5538308494424532,224.12290792732713,True
2023-12-05,Desktop,North America,Expansion Market,1444,59,7595.605236070256,0.6399757082640478,172.30449575219296,False
2023-12-05,Mobile,North America,Expansion Market,2571,58,4696.307855662259,0.5656667073063877,207.54790418796333,False
2023-12-05,Tablet,North America,Expansion Market,471,7,401.23354829921277,0.5784591285335778,186.9827547346771,False
2023-12-05,Desktop,Australia,Expansion Market,1133,52,7219.7187461846215,0.30990711967390666,219.86934734205707,False
2023-12-05,Mobile,Australia,Expansion Market,1574,43,4098.140494023211,0.4242870345407743,117.45902756235206,False
2023-12-05,Tablet,Australia,Expansion Market,305,3,197.02787286732976,0.3344536838398107,206.4962204239362,False
2023-12-05,Desktop,Croatia,Primary Market,1906,102,10851.537068703188,0.49269797920416847,184.29937153324798,True
2023-12-05,Mobile,Croatia,Primary Market,3005,74,7001.677132183624,0.38103054039606327,255.30777284332805,True
2023-12-05,Tablet,Croatia,Primary Market,558,9,591.795093888202,0.30675417621013845,140.79885616456676,True
2023-12-06,Desktop,Germany,Primary Market,1195,57,7904.6649584991055,0.35670771705575643,283.0582652452725,True
2023-12-06,Mobile,Germany,Primary Market,1869,37,2738.5232452284454,0.37508290663647953,114.97520418945133,True
2023-12-06,Tablet,Germany,Primary Market,387,5,323.4048629218554,0.6650212111859408,215.9951326768651,True
2023-12-06,Desktop,Netherlands,Primary Market,479,18,1944.6049215496057,0.5322443103339204,254.98082777030058,True
2023-12-06,Mobile,Netherlands,Primary Market,643,18,1152.6862778810455,0.40675909452917347,191.43658586308615,True
2023-12-06,Tablet,Netherlands,Primary Market,124,1,55.92085638291239,0.48792650444776087,236.09290299020307,True
2023-12-06,Desktop,England,Primary Market,731,27,3600.952619322651,0.5276668864871757,153.90076430998204,True
2023-12-06,Mobile,England,Primary Market,1140,31,2055.239034405814,0.5179703867167619,166.7312443802657,True
2023-12-06,Tablet,England,Primary Market,223,3,162.39952628855565,0.37395479174727675,117.0589900208916,True
2023-12-06,Desktop,North America,Expansion Market,1451,53,7420.901577545843,0.33200451307200174,261.7856568614925,False
2023-12-06,Mobile,North America,Expansion Market,2057,57,4802.052858956939,0.3666700639805691,211.66843862161704,False
2023-12-06,Tablet,North America,Expansion Market,376,5,285.6218755688908,0.6604171803512009,129.3949913372586,False
2023-12-06,Desktop,Australia,Expansion Market,1618,81,11333.301264170927,0.6982164243288211,221.91812872015186,False
2023-12-06,Mobile,Australia,Expansion Market,2579,68,6289.072101442449,0.46304034576765396,296.35990781215696,False
2023-12-06,Tablet,Australia,Expansion Market,453,7,441.27814494535477,0.6558462381202275,221.5600320939372,False
2023-12-06,Desktop,Croatia,Primary Market,1522,72,9516.224655536776,0.6615839289835543,287.05461801286754,True
2023-12-06,Mobile,Croatia,Primary Market,2372,68,4960.1246298495425,0.34525574649635815,171.69337520460448,True
2023-12-06,Tablet,Croatia,Primary Market,398,5,344.1920533127454,0.5356016834975408,158.8039306531914,True
2023-12-07,Desktop,Germany,Primary Market,865,43,4535.672692246772,0.5322010381045216,163.75475905206952,True
2023-12-07,Mobile,Germany,Primary Market,1453,42,3624.4240583222722,0.42147375586211533,90.95110052666158,True
2023-12-07,Tablet,Germany,Primary Market,237,3,189.97536280369388,0.5779199973454467,115.0222698904002,True
2023-12-07,Desktop,Netherlands,Primary Market,630,26,3037.637138920144,0.6806674295338939,121.12139983928296,True
2023-12-07,Mobile,Netherlands,Primary Market,973,22,1966.889878808925,0.30150460851415695,165.58960642732364,True
2023-12-07,Tablet,Netherlands,Primary Market,175,2,143.705190723801,0.5316906795487855,204.16060086695344,True
2023-12-07,Desktop,England,Primary Market,1228,53,5430.017146948839,0.37577324781022825,97.4408009582995,True
2023-12-07,Mobile,England,Primary Market,2018,59,4087.9094894146897,0.3731574502902521,191.88963155384167,True
2023-12-07,Tablet,England,Primary Market,402,6,300.50541498309155,0.4510531199552424,182.1027704037026,True
2023-12-07,Desktop,North America,Expansion Market,618,26,3062.317578769537,0.4191311023144914,292.2983586723603,False
2023-12-07,Mobile,North America,Expansion Market,951,26,1907.6414987087367,0.675914307618602,268.2520535570137,False
2023-12-07,Tablet,North America,Expansion Market,156,2,101.03016742826027,0.5781145655570987,176.38411559838016,False
2023-12-07,Desktop,Australia,Expansion Market,1340,58,7830.601055215451,0.5244091861285457,247.28398067142786,False
2023-12-07,Mobile,Australia,Expansion Market,2195,54,3716.860736478807,0.5831705729998458,181.16899665251927,False
2023-12-07,Tablet,Australia,Expansion Market,394,6,299.31635675387656,0.33030505063467164,214.55694797985177,False
2023-12-07,Desktop,Croatia,Primary Market,1000,50,5182.870943565219,0.3474581001519681,161.9615261061678,True
2023-12-07,Mobile,Croatia,Primary Market,1534,33,2795.0807945098186,0.5076186566518794,90.81156869670217,True
2023-12-07,Tablet,Croatia,Primary Market,284,4,197.1487806817375,0.4818287565583699,158.56633402667566,True
2023-12-08,Desktop,Germany,Primary Market,2017,98,10206.743449396927,0.5608191090499943,292.3048151621651,True
2023-12-08,Mobile,Germany,Primary Market,3276,65,4729.863832343483,0.3686112014093174,231.99563548217665,True
2023-12-08,Tablet,Germany,Primary Market,586,10,500.15853998592564,0.59938869565143,283.07853502064296,True
2023-12-08,Desktop,Netherlands,Primary Market,1764,89,11780.385002033654,0.6655401832700164,212.576763895736,True
2023-12-08,Mobile,Netherlands,Primary Market,3018,87,5944.968740208155,0.3311632353719203,236.87633799884202,True
2023-12-08,Tablet,Netherlands,Primary Market,608,8,461.3584226819561,0.5663147446557872,76.62075702095137,True
2023-12-08,Desktop,England,Primary Market,1150,45,4996.28560337042,0.45008568761386064,177.20700270312872,True
2023-12-08,Mobile,England,Primary Market,2186,54,4124.36233146231,0.37032975237808996,154.26300365744436,True
2023-12-08,Tablet,England,Primary Market,368,6,422.1122175099845,0.33039109838129865,177.4285144952635,True
2023-12-08,Desktop,North America,Expansion Market,935,36,3913.319835643645,0.3896150090509523,261.29990404122765,False
2023-12-08,Mobile,North America,Expansion Market,1491,31,2128.0380963927487,0.3771117513480782,238.44716285810088,False
2023-12-08,Tablet,North America,Expansion Market,251,3,168.74848734167188,0.5735949899151797,237.93307549743108,False
2023-12-08,Desktop,Australia,Expansion Market,770,32,3992.265855335924,0.3085129341505202,69.13843740848918,False
2023-12-08,Mobile,Australia,Expansion Market,1235,28,2453.591510374402,0.6883414306149294,259.07209314296347,False
2023-12-08,Tablet,Australia,Expansion Market,242,2,140.09049048647245,0.30757858604725,263.9883395435505,False
2023-12-08,Desktop,Croatia,Primary Market,1999,74,9202.27329740898,0.5119993927520065,85.13513059043896,True
2023-12-08,Mobile,Croatia,Primary Market,3258,66,5207.377897259939,0.6614180558396401,100.4605468943305,True
2023-12-08,Tablet,Croatia,Primary Market,558,7,433.30844049379147,0.6680188089530699,209.19867707093036,True
2023-12-09,Desktop,Germany,Primary Market,1193,42,4848.020711409619,0.46807358929406756,102.37765251369713,True
2023-12-09,Mobile,Germany,Primary Market,1738,39,2557.0759851863895,0.586230173081945,283.7122434572334,True
2023-12-09,Tablet,Germany,Primary Market,342,5,276.05094172595363,0.47754013098653714,88.5216743437837,True
2023-12-09,Desktop,Netherlands,Primary Market,1988,80,8938.791608908861,0.44048791311087926,69.38399152834002,True
2023-12-09,Mobile,Netherlands,Primary Market,2931,84,6214.878347418634,0.5766246381513116,223.3593026313943,True
2023-12-09,Tablet,Netherlands,Primary Market,526,7,374.604008257176,0.39872114909488166,278.87378542035503,True
2023-12-09,Desktop,England,Primary Market,1252,64,6521.487966059811,0.5985750527988118,293.37036491126963,True
2023-12-09,Mobile,England,Primary Market,1994,53,3453.574652535217,0.5266960885479871,189.82049105227054,True
2023-12-09,Tablet,England,Primary Market,333,4,282.99926762017293,0.42313855639378367,166.5031550725714,True
2023-12-09,Desktop,North America,Expansion Market,1842,87,8995.675601128118,0.4789807892547898,164.28721575196232,False
2023-12-09,Mobile,North America,Expansion Market,2840,67,5339.944784421994,0.47982510454572136,198.66831140181245,False
2023-12-09,Tablet,North America,Expansion Market,594,7,437.9778965004478,0.4822861506734001,269.14765339733907,False
2023-12-09,Desktop,Australia,Expansion Market,933,43,4845.865127853567,0.44554487395471254,145.2880763791122,False
2023-12-09,Mobile,Australia,Expansion Market,1583,36,2751.5932477213955,0.3951419217704931,178.28284473361424,False
2023-12-09,Tablet,Australia,Expansion Market,291,3,213.7057810815814,0.3411473494738912,227.33251449594553,False
2023-12-09,Desktop,Croatia,Primary Market,1589,68,9084.552426371829,0.6199878809572876,158.85454550195217,True
2023-12-09,Mobile,Croatia,Primary Market,2650,64,4982.09443859641,0.6072548988604223,193.95445725996254,True
2023-12-09,Tablet,Croatia,Primary Market,489,6,306.0438365753086,0.6271552354070558,82.74084875216074,True
2023-12-10,Desktop,Germany,Primary Market,1214,64,7601.478606295382,0.4780322868422655,79.35868530505174,True
2023-12-10,Mobile,Germany,Primary Market,1876,38,3087.728823876621,0.403138779422596,90.64683958479088,True
2023-12-10,Tablet,Germany,Primary Market,321,4,276.8083631594404,0.37227669901075444,104.89090350920337,True
2023-12-10,Desktop,Netherlands,Primary Market,2008,93,9985.705589642443,0.6147339472016831,272.97691784263816,True
2023-12-10,Mobile,Netherlands,Primary Market,2772,61,4318.101947574656,0.4338894234666672,104.9722433518203,True
2023-12-10,Tablet,Netherlands,Primary Market,548,8,412.26151880922856,0.6339784070215861,94.44646970669766,True
2023-12-10,Desktop,England,Primary Market,591,27,3598.736097844167,0.5459798561712876,230.478607735041,True
2023-12-10,Mobile,England,Primary Market,883,19,1465.4958856401322,0.3126317847581968,141.08313145001944,True
2023-12-10,Tablet,England,Primary Market,155,2,140.15887800249573,0.5888917665145095,98.46951028915501,True
2023-12-10,Desktop,North America,Expansion Market,2060,90,8700.975655204289,0.6453058783054406,232.25646203269102,False
2023-12-10,Mobile,North America,Expansion Market,2752,56,4050.9450168362428,0.5645136586674231,234.09782394902967,False
2023-12-10,Tablet,North America,Expansion Market,591,10,601.8242114371363,0.3172184487771575,97.22568326462617,False
2023-12-10,Desktop,Australia,Expansion Market,643,34,4128.738959409657,0.3854252419267008,281.65245188455754,False
2023-12-10,Mobile,Australia,Expansion Market,862,25,1899.111386470754,0.5639254592403524,231.53025674456677,False
2023-12-10,Tablet,Australia,Expansion Market,172,2,125.84521778645848,0.3749538849833028,281.1366754592105,False
2023-12-10,Desktop,Croatia,Primary Market,1559,78,8191.416208412232,0.4506192627615202,235.1013766521513,True
2023-12-10,Mobile,Croatia,Primary Market,2477,68,6327.670307081602,0.5902248130764192,266.8463592777894,True
2023-12-10,Tablet,Croatia,Primary Market,445,6,290.36364938265547,0.33269523924039457,223.4602172624575,True
2023-12-11,Desktop,Germany,Primary Market,1244,55,7887.6205042991805,0.569225094587043,188.3755207491516,True
2023-12-11,Mobile,Germany,Primary Market,2215,47,4247.955551296088,0.5397054229709355,66.62978828596093,True
2023-12-11,Tablet,Germany,Primary Market,400,5,299.00153124065866,0.6333944408145901,162.40662367352965,True
2023-12-11,Desktop,Netherlands,Primary Market,1861,91,8971.046436512435,0.4178362227458005,256.2004334292303,True
2023-12-11,Mobile,Netherlands,Primary Market,3103,88,5808.662493169316,0.6191796803442744,254.2067613810206,True
2023-12-11,Tablet,Netherlands,Primary Market,515,8,472.6481031986692,0.6997260479357799,203.84584007074503,True
2023-12-11,Desktop,England,Primary Market,980,38,4253.642733038815,0.3051392591638216,138.43264386027138,True
2023-12-11,Mobile,England,Primary Market,1526,41,3104.632317035904,0.6072205884766584,235.62740423985326,True
2023-12-11,Tablet,England,Primary Market,297,4,222.30685660305375,0.6230704500437283,296.3240258498411,True
2023-12-11,Desktop,North America,Expansion Market,954,50,5632.350124754914,0.49952366540958326,274.62943584477944,False
2023-12-11,Mobile,North America,Expansion Market,1649,33,2501.799615481567,0.665882789247862,137.92943461482582,False
2023-12-11,Tablet,North America,Expansion Market,252,3,157.13580309212304,0.45628634219807024,211.01661734058465,False
2023-12-11,Desktop,Australia,Expansion Market,1369,53,6249.271087869509,0.5733677420664496,156.20933439720807,False
2023-12-11,Mobile,Australia,Expansion Market,1984,53,4432.5091072543455,0.537874672115533,231.68033087721082,False
2023-12-11,Tablet,Australia,Expansion Market,368,5,354.1970071897247,0.6235412956608468,89.1729761292074,False
2023-12-11,Desktop,Croatia,Primary Market,1360,71,8203.060790107436,0.4087531950157549,168.78412717493615,True
2023-12-11,Mobile,Croatia,Primary Market,2318,62,4361.592807124989,0.32132796875456116,248.14545427610247,True
2023-12-11,Tablet,Croatia,Primary Market,411,5,278.02383236614844,0.45090920450172556,251.27751677665182,True
2023-12-12,Desktop,Germany,Primary Market,648,29,3227.906166630975,0.5845563173897229,231.12991081370706,True
2023-12-12,Mobile,Germany,Primary Market,1209,27,2369.8187248523036,0.6021753834967476,205.11670583419996,True
2023-12-12,Tablet,Germany,Primary Market,220,3,211.9320545389049,0.5737041747511777,227.33964721673937,True
2023-12-12,Desktop,Netherlands,Primary Market,1061,46,4546.755735180411,0.5958220162112964,190.76037063383777,True
2023-12-12,Mobile,Netherlands,Primary Market,1605,43,2761.009270984024,0.6366712423775238,220.7862504227887,True
2023-12-12,Tablet,Netherlands,Primary Market,297,5,329.15234887785806,0.40842808226708893,182.0045170191928,True
2023-12-12,Desktop,England,Primary Market,754,37,4587.64752128098,0.39978654251569684,120.60562539453502,True
2023-12-12,Mobile,England,Primary Market,1159,28,2574.5336385516907,0.4435201301002682,177.19213087043735,True
2023-12-12,Tablet,England,Primary Market,213,2,130.8354746612694,0.3019942819452702,254.8734072696699,True
2023-12-12,Desktop,North America,Expansion Market,898,42,5781.1872446793,0.5273244060194449,112.67047465346408,False
2023-12-12,Mobile,North America,Expansion Market,1504,35,3214.9652575204914,0.5428781038158614,280.14683505455696,False
2023-12-12,Tablet,North America,Expansion Market,305,5,288.2639952554772,0.40187849001114084,250.81614060731087,False
2023-12-12,Desktop,Australia,Expansion Market,460,18,1757.7976854549245,0.4203129481273811,252.79946207077268,False
2023-12-12,Mobile,Australia,Expansion Market,732,21,1860.8922946728849,0.37767702450227947,74.54219921457857,False
2023-12-12,Tablet,Australia,Expansion Market,151,1,68.30947974606055,0.5808293407085563,89.1380834382339,False
2023-12-12,Desktop,Croatia,Primary Market,817,43,5237.879912975218,0.6999715377218418,213.53093039934197,True
2023-12-12,Mobile,Croatia,Primary Market,1139,27,1979.4073485894764,0.6107256552913469,182.434449076171,True
2023-12-12,Tablet,Croatia,Primary Market,198,3,200.36240886927746,0.500020806655592,155.7483398460759,True
2023-12-13,Desktop,Germany,Primary Market,1652,71,7938.369268212034,0.5497462909327804,153.2357163500814,True
2023-12-13,Mobile,Germany,Primary Market,2812,82,6945.527817903713,0.3054271800233441,105.2498046659613,True
2023-12-13,Tablet,Germany,Primary Market,469,7,361.6238909119118,0.46649515474360115,177.83543759015075,True
2023-12-13,Desktop,Netherlands,Primary Market,1213,63,6850.679043319839,0.6678758570865339,183.50472371533235,True
2023-12-13,Mobile,Netherlands,Primary Market,2118,51,3557.7904058125637,0.6575457748711895,189.3174151977822,True
2023-12-13,Tablet,Netherlands,Primary Market,357,5,297.7106535565295,0.4698336477400796,200.86144399088673,True
2023-12-13,Desktop,England,Primary Market,903,47,6471.606147949526,0.4367402109332552,271.6908678894739,True
2023-12-13,Mobile,England,Primary Market,1351,40,3666.9345018355143,0.600408715055874,145.89144649989765,True
2023-12-13,Tablet,England,Primary Market,236,2,121.0798339660243,0.4683671245151533,269.3653728698739,True
2023-12-13,Desktop,North America,Expansion Market,997,45,5919.558314884012,0.4870618694252418,126.34960514785763,False
2023-12-13,Mobile,North America,Expansion Market,1569,41,3372.060182371404,0.6873180319467247,87.49182708140765,False
2023-12-13,Tablet,North America,Expansion Market,271,4,213.99921819640596,0.682589780220899,263.52906650927144,False
2023-12-13,Desktop,Australia,Expansion Market,2181,109,12483.923520842764,0.5354855252062891,152.78405873957703,False
2023-12-13,Mobile,Australia,Expansion Market,3048,78,5312.5568118782585,0.36098018819834854,154.8248363209669,False
2023-12-13,Tablet,Australia,Expansion Market,589,7,360.70688215623477,0.6415175435816338,199.84129665026896,False
2023-12-13,Desktop,Croatia,Primary Market,976,44,4819.444124322677,0.6879810258793796,267.7211362589803,True
2023-12-13,Mobile,Croatia,Primary Market,1518,32,2730.2253266844755,0.5270155342342389,296.8919349708445,True
2023-12-13,Tablet,Croatia,Primary Market,263,3,200.80358777729458,0.3154551017889122,197.72214056319467,True
