date,country,city,location_type,mojo_integration,sessions,users,pageviews,bounce_rate,avg_session_duration,organic_traffic,paid_traffic,conversion_rate,revenue
2023-10-11,North America,Toronto,Expansion Market,False,168,130,478,0.5196859517416332,236.92822867709128,84,84,0.02757048707783942,7850.018759042735
2023-10-11,North America,Vancouver,Expansion Market,False,107,75,314,0.5148456015599638,227.18647617904836,43,64,0.030184746951768322,3768.1255982540247
2023-10-11,Australia,Sydney,Expansion Market,False,65,49,113,0.6565355569680401,74.48948311961635,29,36,0.016633830428891196,2536.580538633246
2023-10-11,Australia,Melbourne,Expansion Market,False,359,283,887,0.634112090071142,75.1417412384943,175,184,0.04389029261375283,14678.32361040729
2023-10-11,Australia,Brisbane,Expansion Market,False,382,289,783,0.6437862331930719,130.19233412929202,170,212,0.02132074888364624,7348.469944869028
2023-10-11,Croatia,Zagreb,Primary Market,True,98,86,199,0.6002616129976543,202.12371561764405,51,47,0.024982665391588835,4810.813267672402
2023-10-11,Croatia,Split,Primary Market,True,221,163,533,0.49609984618830527,131.7797952460141,129,92,0.03321749059562972,11022.921526749495
2023-10-11,Croatia,Rijeka,Primary Market,True,775,570,2214,0.558531871400695,181.98737850402682,459,316,0.0371974764832627,28802.032331679013
2023-10-12,Germany,Berlin,Primary Market,True,180,159,459,0.4877348821596364,105.71718490959142,99,81,0.02268173114390263,4347.744990870497
2023-10-12,Germany,Hamburg,Primary Market,True,779,677,2117,0.4199913522465692,75.83501560467971,363,416,0.014358707374581265,30686.8345404311
2023-10-12,Germany,Munich,Primary Market,True,848,649,2406,0.6871503557417812,214.01916882423882,368,480,0.026159122571359862,35982.87517248192
2023-10-12,Germany,Frankfurt,Primary Market,True,646,580,981,0.6800044263258038,113.6729441713624,289,357,0.02981321377415644,22084.36151673997
2023-10-12,Germany,Cologne,Primary Market,True,148,131,336,0.48028326367313046,121.93072065686609,85,63,0.010656734108652689,3677.592022880953
2023-10-12,Netherlands,Amsterdam,Primary Market,True,318,238,686,0.6666461007393769,161.24719996124924,157,161,0.04242480214367718,11372.111601444376
2023-10-12,Netherlands,Rotterdam,Primary Market,True,485,398,1447,0.36264690881788103,231.30001575981487,235,250,0.046686394444982314,11106.194934188035
2023-10-12,Netherlands,The Hague,Primary Market,True,842,654,1481,0.5352383352292363,100.50750306588621,358,484,0.029359167463635698,23749.538604104084
2023-10-12,England,London,Primary Market,True,934,785,1775,0.548615061504013,255.66091621644267,546,388,0.03225853834517243,31139.713374712752
2023-10-12,England,Manchester,Primary Market,True,732,535,1926,0.3708780236111178,174.999306813008,302,430,0.03784322012317678,26016.611902881163
2023-10-12,North America,New York,Expansion Market,False,372,303,963,0.6178383342535634,162.8519429014217,158,214,0.013878936407967224,14641.372282503953
2023-10-12,North America,Los Angeles,Expansion Market,False,661,518,1371,0.59642814566111,69.00014524365008,264,397,0.014261155001617913,31585.015654122297
2023-10-12,North America,Toronto,Expansion Market,False,138,120,241,0.6033516469171567,104.13567316838781,73,65,0.044146318576380676,2993.5441627979203
2023-10-12,North America,Vancouver,Expansion Market,False,242,187,416,0.5809869165149112,147.92571959023581,108,134,0.04917005229407847,9332.957266168987
2023-10-12,Australia,Sydney,Expansion Market,False,113,99,282,0.6628600361832668,76.49395654244744,50,63,0.031073357637694136,5253.85238943311
2023-10-12,Australia,Melbourne,Expansion Market,False,97,77,257,0.6698871410778954,74.5347986945479,51,46,0.014770066068116938,1029.5006706550955
2023-10-12,Australia,Brisbane,Expansion Market,False,68,51,128,0.534042564508121,240.20022044547358,36,32,0.037969382162645976,2761.208424164973
2023-10-12,Croatia,Zagreb,Primary Market,True,170,144,389,0.3093709159612982,256.5268929714729,85,85,0.01894949881174577,2730.6883032902315
2023-10-12,Croatia,Split,Primary Market,True,370,331,1077,0.4947920175886938,297.17820465753744,174,196,0.030641885313302496,14788.537940925573
2023-10-12,Croatia,Rijeka,Primary Market,True,385,307,643,0.6059795808919441,98.46683628152796,185,200,0.023183978150684986,16710.036958454453
2023-10-13,Germany,Berlin,Primary Market,True,1101,805,2386,0.35080848767940664,117.36025703516191,463,638,0.042572317173033905,46968.676351799164
2023-10-13,Germany,Hamburg,Primary Market,True,1114,946,2684,0.6732235428132531,167.9746476836955,525,589,0.04216124751263734,38524.38127801854
2023-10-13,Germany,Munich,Primary Market,True,720,544,2052,0.6437483408988443,72.52865259984108,421,299,0.022579257201775046,33124.84928295687
2023-10-13,Germany,Frankfurt,Primary Market,True,581,509,1574,0.623822822067321,173.03061958873025,302,279,0.042901398992344096,16063.713667827513
2023-10-13,Germany,Cologne,Primary Market,True,947,808,2072,0.34430800720012344,246.95517019522046,563,384,0.033658092587074084,19093.32148627181
2023-10-13,Netherlands,Amsterdam,Primary Market,True,1116,907,2087,0.32112258080534256,208.72028090426915,518,598,0.049155265760729004,47134.57864877722
2023-10-13,Netherlands,Rotterdam,Primary Market,True,769,562,2215,0.3585262034555489,221.11158333890083,418,351,0.024348274408726736,15045.992519970776
2023-10-13,Netherlands,The Hague,Primary Market,True,685,507,1737,0.5933806404951043,293.32872304049766,339,346,0.04003408823865117,24680.557606269278
2023-10-13,England,London,Primary Market,True,546,389,1006,0.5219067099630657,102.89346514276747,294,252,0.028815383500568746,11847.161500102282
2023-10-13,England,Manchester,Primary Market,True,976,792,2133,0.42655397149781926,269.278873095117,539,437,0.04469574700672141,40266.5883115393
2023-10-13,North America,New York,Expansion Market,False,152,113,261,0.4273108216453477,263.07878873950904,77,75,0.018158060179436598,6471.355634214372
2023-10-13,North America,Los Angeles,Expansion Market,False,809,685,1618,0.4122664048702594,139.8979871746351,396,413,0.015637536286773748,16777.90339050352
2023-10-13,North America,Toronto,Expansion Market,False,296,224,623,0.4074397142018818,221.92303970871413,119,177,0.0208067663958219,13830.811055949283
2023-10-13,North America,Vancouver,Expansion Market,False,775,546,1852,0.4327755068956562,79.82376870740596,320,455,0.01060391336831474,18116.261022490227
2023-10-13,Australia,Sydney,Expansion Market,False,321,236,632,0.5646697836182816,154.8255302818934,160,161,0.038468904547849285,6797.453418849296
2023-10-13,Australia,Melbourne,Expansion Market,False,430,318,1086,0.5350334652225988,197.03940470325216,249,181,0.04877166106062114,7785.074650201653
2023-10-13,Australia,Brisbane,Expansion Market,False,669,558,1895,0.6422135497626009,94.76907817157164,374,295,0.049534873297712514,29581.91342317697
2023-10-13,Croatia,Zagreb,Primary Market,True,694,569,1759,0.5404159464228171,79.95521418911235,395,299,0.01699928447090339,22345.720435568248
2023-10-13,Croatia,Split,Primary Market,True,166,123,392,0.6963214202619965,161.17714570864672,79,87,0.03133229725518082,3320.811981791809
2023-10-13,Croatia,Rijeka,Primary Market,True,422,347,779,0.5746803894961877,283.7877787307683,181,241,0.018606239472264252,15758.472381433561
2023-10-14,Germany,Berlin,Primary Market,True,1056,814,1633,0.6065759989880263,293.8508623624925,443,613,0.040791702982444854,26252.5946852882
2023-10-14,Germany,Hamburg,Primary Market,True,192,167,319,0.600839143308302,233.8811453923451,101,91,0.027393971530428142,6781.506286539746
2023-10-14,Germany,Munich,Primary Market,True,209,178,536,0.5798490062574988,126.4026974008446,123,86,0.031521784886526544,8509.936266583729
2023-10-14,Germany,Frankfurt,Primary Market,True,862,767,1668,0.6225881687941659,294.1235708151101,410,452,0.016533960399152302,29297.80738455721
2023-10-14,Germany,Cologne,Primary Market,True,730,513,1181,0.5209369827100498,286.32851292058103,381,349,0.03485025000729801,21945.107200913808
2023-10-14,Netherlands,Amsterdam,Primary Market,True,1009,871,2797,0.4517207919535423,60.35239036544441,490,519,0.034819483711563584,29113.138864353798
2023-10-14,Netherlands,Rotterdam,Primary Market,True,530,391,922,0.6223577531540125,92.27846490956792,220,310,0.02550866035148916,7992.42119380869
2023-10-14,Netherlands,The Hague,Primary Market,True,595,480,1726,0.40355253246128725,217.3818152971127,285,310,0.01816744018777095,21789.99024037409
2023-10-14,England,London,Primary Market,True,1174,898,2677,0.5327363773749847,83.05192489025168,585,589,0.018449463591524634,58272.54272301482
2023-10-14,England,Manchester,Primary Market,True,1115,920,2658,0.6795264053570109,81.44963109449992,500,615,0.04925827910592289,36871.12273324625
2023-10-14,North America,New York,Expansion Market,False,1035,927,2807,0.6791008226544882,222.598949804123,572,463,0.04040506300860755,18338.4641471364
2023-10-14,North America,Los Angeles,Expansion Market,False,429,368,922,0.33490144355468193,176.69762532541705,222,207,0.037693352567180705,9820.042014256205
2023-10-14,North America,Toronto,Expansion Market,False,733,530,1791,0.4078712479838578,92.4009608161585,376,357,0.044719243021503007,36313.891795343035
2023-10-14,North America,Vancouver,Expansion Market,False,267,211,417,0.4566925781462725,96.08338842284394,147,120,0.021795382312674805,8182.377886720834
2023-10-14,Australia,Sydney,Expansion Market,False,818,713,1681,0.46593496579822935,270.75379020662353,484,334,0.010451785465401757,8818.601515129674
2023-10-14,Australia,Melbourne,Expansion Market,False,842,703,2339,0.34877165571896906,279.6367066243006,416,426,0.028744658650578014,20114.077217896735
2023-10-14,Australia,Brisbane,Expansion Market,False,820,696,1458,0.37500746841236415,85.85682285822865,381,439,0.03362635054062551,35337.76330622446
2023-10-14,Croatia,Zagreb,Primary Market,True,861,652,1739,0.5629616005371928,110.86019064367873,473,388,0.047420869623396665,10185.98896804837
2023-10-14,Croatia,Split,Primary Market,True,625,547,1628,0.6739234831233591,80.17281835154208,252,373,0.01444083184229545,29124.982764670232
2023-10-14,Croatia,Rijeka,Primary Market,True,394,285,941,0.6212717877900409,129.18144319707517,157,237,0.011421497783026546,4587.582634215824
2023-10-15,Germany,Berlin,Primary Market,True,1112,882,2784,0.4082907572106214,206.09140694272057,475,637,0.044479569427761476,45764.96154360102
2023-10-15,Germany,Hamburg,Primary Market,True,764,548,1743,0.4905975452252975,86.11581007271138,452,312,0.020433406351694137,24315.692737909696
2023-10-15,Germany,Munich,Primary Market,True,749,655,1275,0.35505505808247834,240.5355332799187,337,412,0.0330608571774244,20214.998833305133
2023-10-15,Germany,Frankfurt,Primary Market,True,730,512,1482,0.3721060716716651,141.30749305398405,432,298,0.049453663565274295,34766.01658477414
2023-10-15,Germany,Cologne,Primary Market,True,695,539,1443,0.6976897894074876,238.1026666948765,309,386,0.03580424572972941,26058.650492062457
2023-10-15,Netherlands,Amsterdam,Primary Market,True,691,574,1951,0.4549279861507412,96.91997949915651,376,315,0.03169026199481631,9299.987491477934
2023-10-15,Netherlands,Rotterdam,Primary Market,True,1489,1164,3430,0.44962997979918834,76.53169307283895,686,803,0.01263877094421871,14948.939720093398
2023-10-15,Netherlands,The Hague,Primary Market,True,555,463,1317,0.4872738602491252,229.89927966285117,230,325,0.026743597568897257,21067.25918606653
2023-10-15,England,London,Primary Market,True,1105,888,2541,0.4815374471982488,129.3972808746496,461,644,0.01719647832205555,53231.742700119066
2023-10-15,England,Manchester,Primary Market,True,1345,1158,2060,0.49098416195931727,111.11325854895708,751,594,0.041938811560746116,30379.59941365478
2023-10-15,North America,New York,Expansion Market,False,862,662,2114,0.4854228102353607,108.70298990368894,397,465,0.04907132422158224,37683.116756791205
2023-10-15,North America,Los Angeles,Expansion Market,False,668,542,1270,0.5823917790202291,67.4442771347689,371,297,0.04360386732970166,19381.81807375614
2023-10-15,North America,Toronto,Expansion Market,False,349,305,880,0.5960796085578629,156.25553689301853,177,172,0.029223616618447593,9799.204870471473
2023-10-15,North America,Vancouver,Expansion Market,False,502,438,1475,0.3994149062632661,70.3121267408446,270,232,0.03211078909853563,8270.212191859007
2023-10-15,Australia,Sydney,Expansion Market,False,854,665,1832,0.31648413224970945,289.9840690251965,441,413,0.016831805027703286,27793.731256096617
2023-10-15,Australia,Melbourne,Expansion Market,False,917,797,1404,0.37238502977361554,150.91307384164014,475,442,0.035517416898632435,30413.993686380807
2023-10-15,Australia,Brisbane,Expansion Market,False,569,413,1628,0.47622465357774724,91.97342951270434,241,328,0.026022449265413396,24310.590634566663
2023-10-15,Croatia,Zagreb,Primary Market,True,120,105,186,0.3671553201726376,158.5330204505899,71,49,0.0309014209906755,5624.127228613802
2023-10-15,Croatia,Split,Primary Market,True,566,483,1612,0.4214062651547587,253.84387431044564,308,258,0.028649576182046832,12242.607788057905
2023-10-15,Croatia,Rijeka,Primary Market,True,482,352,1077,0.5156741703642638,274.4543270484479,260,222,0.012041081288834965,21569.059901127832
2023-10-16,Germany,Berlin,Primary Market,True,89,65,210,0.40029675555030714,238.42280481006193,50,39,0.027463861197407263,2516.5945203047363
2023-10-16,Germany,Hamburg,Primary Market,True,489,391,1162,0.5584037092295697,135.6707316340163,249,240,0.03199936642667533,7315.43741566078
2023-10-16,Germany,Munich,Primary Market,True,335,265,819,0.5967623952395893,151.82143259749284,159,176,0.03157979603985174,9900.332842638449
2023-10-16,Germany,Frankfurt,Primary Market,True,470,333,985,0.4747784942631962,224.60638032281335,238,232,0.038564013516982895,13504.845097647933
2023-10-16,Germany,Cologne,Primary Market,True,865,762,1437,0.5240639662918118,132.84627508260866,507,358,0.028247240390310603,38405.9605141908
2023-10-16,Netherlands,Amsterdam,Primary Market,True,130,112,344,0.3336797176091224,72.73964484587627,71,59,0.04721005614856943,4924.993753739875
2023-10-16,Netherlands,Rotterdam,Primary Market,True,414,291,875,0.5345826087587764,170.1090156845394,189,225,0.011297407707728753,16171.782569259949
2023-10-16,Netherlands,The Hague,Primary Market,True,397,302,735,0.3984054887876428,262.59208888761793,159,238,0.023047008225642346,6336.514193228374
2023-10-16,England,London,Primary Market,True,466,358,923,0.5413439633035282,284.01970988055746,273,193,0.012133351595704629,21333.835975198795
2023-10-16,England,Manchester,Primary Market,True,377,324,603,0.5557273562476153,78.601280845677,152,225,0.011793037680234236,5482.833206175885
2023-10-16,North America,New York,Expansion Market,False,637,538,1285,0.41783330720587814,244.5922240647455,317,320,0.03408157683970995,31564.43043437782
2023-10-16,North America,Los Angeles,Expansion Market,False,523,443,879,0.5190879394789747,217.97477572587164,295,228,0.015755630276757103,14498.20176338806
2023-10-16,North America,Toronto,Expansion Market,False,313,233,823,0.5761238657456482,130.9109937942598,182,131,0.034792891502393224,15497.538154509519
2023-10-16,North America,Vancouver,Expansion Market,False,817,707,2209,0.51496122456093,224.00177010930832,369,448,0.01687667996923071,16483.784413500918
2023-10-16,Australia,Sydney,Expansion Market,False,913,692,1491,0.4498961111737619,168.6263912972902,412,501,0.021979351746627112,42903.56826481544
2023-10-16,Australia,Melbourne,Expansion Market,False,97,84,171,0.4316276297714153,151.33547480634041,53,44,0.038081426504213395,1828.1105273210806
2023-10-16,Australia,Brisbane,Expansion Market,False,429,316,982,0.6814516555669213,171.06148239555085,227,202,0.04287780928098165,15094.037138834403
2023-10-16,Croatia,Zagreb,Primary Market,True,971,860,2729,0.42586553348907286,125.2242698276736,543,428,0.028246510746386864,36237.444494797215
2023-10-16,Croatia,Split,Primary Market,True,701,578,1609,0.3293951939554412,224.54596899144283,387,314,0.033700616987315905,23446.48573268746
2023-10-16,Croatia,Rijeka,Primary Market,True,702,591,1827,0.6375361702956313,106.34399143348318,371,331,0.01875426849317409,10301.506317966785
2023-10-17,Germany,Berlin,Primary Market,True,683,508,1233,0.4857740007169844,229.4369650135513,289,394,0.037807726548522776,11921.869104214817
2023-10-17,Germany,Hamburg,Primary Market,True,853,765,1443,0.5415044557297498,246.0125629389281,463,390,0.047438567059337765,9115.99746522648
2023-10-17,Germany,Munich,Primary Market,True,759,628,1567,0.5332932951803167,204.7976115141733,432,327,0.015307046189253954,27106.81235905737
2023-10-17,Germany,Frankfurt,Primary Market,True,80,56,134,0.6334340938313896,273.8290029244333,38,42,0.01982310110866753,3307.388180142598
2023-10-17,Germany,Cologne,Primary Market,True,222,183,635,0.3225363152245743,260.1062224667538,112,110,0.01995538417978738,10838.542211905602
2023-10-17,Netherlands,Amsterdam,Primary Market,True,321,239,895,0.6434483632324194,207.53091255733838,187,134,0.044129315048818354,4533.530372647092
2023-10-17,Netherlands,Rotterdam,Primary Market,True,339,260,688,0.5067093501505963,62.379793689612484,172,167,0.036009754454692094,5353.397027362649
2023-10-17,Netherlands,The Hague,Primary Market,True,102,82,164,0.6794632016117648,179.36818604896087,61,41,0.017861529508477643,3007.0756423790403
2023-10-17,England,London,Primary Market,True,765,611,1583,0.4546276291500815,125.30766543342772,407,358,0.013683955311648477,37337.860973792514
2023-10-17,England,Manchester,Primary Market,True,327,287,739,0.5960808418927327,282.6561113164986,169,158,0.023757268321341084,9124.59191656093
2023-10-17,North America,New York,Expansion Market,False,462,352,1255,0.6438701342008195,284.0319386510944,213,249,0.0247562777529795,18124.651224289682
2023-10-17,North America,Los Angeles,Expansion Market,False,618,540,1054,0.3727913989151293,274.3308325132639,276,342,0.035710057964142845,18289.482349966718
2023-10-17,North America,Toronto,Expansion Market,False,788,631,1718,0.5102627044853052,176.75889852235224,421,367,0.017429179981673364,23668.6135115749
2023-10-17,North America,Vancouver,Expansion Market,False,322,251,644,0.34555441192325187,246.34181692888325,166,156,0.03507220152520144,12832.714677990614
2023-10-17,Australia,Sydney,Expansion Market,False,816,623,1804,0.372695772418614,128.25692575062493,460,356,0.02816402729869128,22704.107949370107
2023-10-17,Australia,Melbourne,Expansion Market,False,70,62,132,0.34422102829383644,115.58537733182735,29,41,0.01017875349701283,2088.6810541066197
2023-10-17,Australia,Brisbane,Expansion Market,False,718,519,1907,0.644420804435344,191.90126853448882,327,391,0.011867386926590546,29062.80376680181
2023-10-17,Croatia,Zagreb,Primary Market,True,821,590,2210,0.38697064221982574,84.20564027070836,444,377,0.04213564090860481,38348.23552165894
2023-10-17,Croatia,Split,Primary Market,True,694,521,1994,0.48024438777317263,140.74082277139752,361,333,0.010194499414499552,11995.556698255441
2023-10-17,Croatia,Rijeka,Primary Market,True,111,80,284,0.5395824656284298,293.0241944942483,61,50,0.028016031074983627,2950.8395052560145
2023-10-18,Germany,Berlin,Primary Market,True,147,120,284,0.6125793977090388,145.2787830317218,72,75,0.013059168611789095,3191.539471460086
2023-10-18,Germany,Hamburg,Primary Market,True,736,613,1321,0.376976203512845,182.52134995061277,297,439,0.024257243216308778,12855.866489864438
2023-10-18,Germany,Munich,Primary Market,True,409,360,1208,0.5925872011676463,169.58393295590426,224,185,0.022771823810820276,7223.326591628664
2023-10-18,Germany,Frankfurt,Primary Market,True,726,621,1907,0.6518933614168464,114.01310917378551,316,410,0.015558361356399576,22146.777968980903
2023-10-18,Germany,Cologne,Primary Market,True,645,460,1505,0.36787069792309735,268.63048483831926,300,345,0.044205524327771174,27029.319573395624
2023-10-18,Netherlands,Amsterdam,Primary Market,True,329,242,878,0.560759763591653,184.2066799746987,181,148,0.03938362731490107,7853.137674819618
2023-10-18,Netherlands,Rotterdam,Primary Market,True,208,171,464,0.564930498655505,143.10012394915833,105,103,0.044761107354076825,2952.546996076736
2023-10-18,Netherlands,The Hague,Primary Market,True,361,304,828,0.375285802985766,244.6962335450898,186,175,0.02691430654190166,13314.831146029966
2023-10-18,England,London,Primary Market,True,849,745,1641,0.4368102632414974,151.22038446056092,409,440,0.048237810950519995,21683.191312692623
2023-10-18,England,Manchester,Primary Market,True,560,502,1073,0.44009378111823044,214.9947402651452,320,240,0.04300978512727684,11283.044671767344
2023-10-18,North America,New York,Expansion Market,False,299,267,651,0.5603727094484865,135.3267181807024,137,162,0.012004075482564268,5769.247949515436
2023-10-18,North America,Los Angeles,Expansion Market,False,282,232,658,0.6541973188445536,254.6094297784393,157,125,0.04200209668307666,10435.817103076373
2023-10-18,North America,Toronto,Expansion Market,False,551,428,1336,0.4098192949441192,265.3117735892348,281,270,0.020529357948035707,24637.159877337657
2023-10-18,North America,Vancouver,Expansion Market,False,730,566,1608,0.3338665673961214,177.98830085052015,314,416,0.024394690200656023,31834.020904009867
2023-10-18,Australia,Sydney,Expansion Market,False,678,596,1379,0.6384331044581176,247.58759903485839,310,368,0.04929606663741036,14179.52152428508
2023-10-18,Australia,Melbourne,Expansion Market,False,360,276,1031,0.5427298575723193,289.41212868625894,212,148,0.038556792650910096,17269.69441642448
2023-10-18,Australia,Brisbane,Expansion Market,False,99,77,269,0.6137139879118108,268.5784675148084,43,56,0.038981777361430575,4936.48029223815
2023-10-18,Croatia,Zagreb,Primary Market,True,688,585,2027,0.49624738806025054,268.9998296998409,306,382,0.045709043724558446,22553.92691653681
2023-10-18,Croatia,Split,Primary Market,True,459,396,1146,0.4685271502151255,199.04898614893264,235,224,0.014957910371572597,20892.817607051362
2023-10-18,Croatia,Rijeka,Primary Market,True,385,294,776,0.6045958775521314,167.82735150341665,221,164,0.042052912904064293,7602.779050343556
2023-10-19,Germany,Berlin,Primary Market,True,188,135,473,0.34026486500770947,197.83582708293662,102,86,0.03745892720431892,5687.931740242128
2023-10-19,Germany,Hamburg,Primary Market,True,153,110,375,0.5160636058380137,244.32104131849735,64,89,0.035428343643000744,4629.289735997509
2023-10-19,Germany,Munich,Primary Market,True,151,122,263,0.5820060717052709,294.6599246796957,67,84,0.017962661444450485,1519.5966286457733
2023-10-19,Germany,Frankfurt,Primary Market,True,234,179,358,0.5685292085936515,264.30821440816135,96,138,0.020435665817650075,8736.691586536443
2023-10-19,Germany,Cologne,Primary Market,True,148,118,312,0.5608925465734774,128.78273019382647,73,75,0.015811838121949705,5751.754430154173
2023-10-19,Netherlands,Amsterdam,Primary Market,True,1079,967,2637,0.31621932953903137,69.03727215566119,438,641,0.013988203422470057,32914.22692917256
2023-10-19,Netherlands,Rotterdam,Primary Market,True,900,718,2287,0.3303027406357984,268.97943893870195,456,444,0.02177414435123711,25228.98640052177
2023-10-19,Netherlands,The Hague,Primary Market,True,720,535,1591,0.5339758369513868,174.58629682749432,430,290,0.046733859041397464,27217.15127837505
2023-10-19,England,London,Primary Market,True,467,384,1239,0.4960511194289204,137.96704378046005,259,208,0.044284253128492726,20918.00850012209
2023-10-19,England,Manchester,Primary Market,True,801,706,2326,0.5674086030855026,170.92145276245293,377,424,0.027081952278224845,37932.34082103303
2023-10-19,North America,New York,Expansion Market,False,463,412,1008,0.42250186379633825,77.3166913036753,205,258,0.01187635005551155,14814.543230731222
2023-10-19,North America,Los Angeles,Expansion Market,False,397,305,791,0.5462156307334083,89.56554249471984,215,182,0.030498130354818333,15407.295813952198
2023-10-19,North America,Toronto,Expansion Market,False,547,438,823,0.30525874048692025,182.83231142972286,235,312,0.04154766278483774,17478.65840169507
2023-10-19,North America,Vancouver,Expansion Market,False,181,145,338,0.34956498634240823,76.3610015367361,87,94,0.04526574507497459,8567.556042209537
2023-10-19,Australia,Sydney,Expansion Market,False,425,298,812,0.44360760520686227,299.0839503867353,247,178,0.046136266702535025,7980.200851134419
2023-10-19,Australia,Melbourne,Expansion Market,False,336,293,994,0.662659397504152,201.91979811344862,136,200,0.04840038110128442,12151.266021265734
2023-10-19,Australia,Brisbane,Expansion Market,False,848,689,1307,0.34716015187403737,125.58180848238747,406,442,0.04537962131260917,14407.133522109241
2023-10-19,Croatia,Zagreb,Primary Market,True,901,685,1378,0.5656939420553726,88.90325062135155,385,516,0.020106351555900008,35568.3790093856
2023-10-19,Croatia,Split,Primary Market,True,146,129,240,0.3022008860914329,250.82885538061916,72,74,0.029492410625229226,6573.613667092981
2023-10-19,Croatia,Rijeka,Primary Market,True,825,724,2310,0.39082389446832605,294.0161132769234,445,380,0.02684408891450306,21988.225451680737
2023-10-20,Germany,Berlin,Primary Market,True,237,171,594,0.6058194340221051,187.6055484624651,114,123,0.045361556306100816,4034.8632780060343
2023-10-20,Germany,Hamburg,Primary Market,True,684,538,1824,0.323792842690451,194.25659003328013,285,399,0.03635976574249366,16620.884123989534
2023-10-20,Germany,Munich,Primary Market,True,313,224,780,0.42687638877470213,287.47864903596246,173,140,0.013481800242358594,8379.970493482002
2023-10-20,Germany,Frankfurt,Primary Market,True,148,129,430,0.5577748269346036,145.1384659780764,77,71,0.03263715758041505,3537.2422037482274
2023-10-20,Germany,Cologne,Primary Market,True,1010,723,1616,0.6510433596384867,160.2054125509522,599,411,0.031213629391654167,20690.19560342271
2023-10-20,Netherlands,Amsterdam,Primary Market,True,553,403,909,0.42216675755327365,87.82817304688852,226,327,0.02303204368899563,18509.740123131705
2023-10-20,Netherlands,Rotterdam,Primary Market,True,1182,836,2803,0.556943197258774,261.1026896171296,707,475,0.048354697256590404,29978.35783874936
2023-10-20,Netherlands,The Hague,Primary Market,True,516,441,829,0.6313933713786053,155.03837333753245,306,210,0.044254219011670114,8562.903444707685
2023-10-20,England,London,Primary Market,True,1094,768,2027,0.3206575397075958,107.30106359699435,600,494,0.049727486213001715,21267.090892783348
2023-10-20,England,Manchester,Primary Market,True,112,92,269,0.6793970151702373,143.16749819921023,46,66,0.03674592386450923,5347.708054978294
2023-10-20,North America,New York,Expansion Market,False,451,332,694,0.662114185045273,250.41552668056585,202,249,0.044269280675305375,7013.671523656147
2023-10-20,North America,Los Angeles,Expansion Market,False,349,255,971,0.6532881049354744,293.88441808960397,206,143,0.04920658686913367,14230.625706087569
2023-10-20,North America,Toronto,Expansion Market,False,286,214,718,0.344439953532913,156.5395561812487,126,160,0.043968246421354606,8442.527261531985
2023-10-20,North America,Vancouver,Expansion Market,False,162,118,308,0.548841342505641,134.7439670322489,87,75,0.04085959281206941,4776.936410653257
2023-10-20,Australia,Sydney,Expansion Market,False,857,765,1560,0.4436930633207399,196.01074696067292,456,401,0.013301757204091342,18210.669879589415
2023-10-20,Australia,Melbourne,Expansion Market,False,510,441,1480,0.305131989694675,166.10053837919452,266,244,0.03935667693251789,14591.878779363085
2023-10-20,Australia,Brisbane,Expansion Market,False,648,516,1895,0.3764772994424279,275.49908461934285,346,302,0.017346793267033186,31693.01193528478
2023-10-20,Croatia,Zagreb,Primary Market,True,205,167,460,0.33535004513189365,152.2806152132932,112,93,0.03169740871328545,9451.558777297689
2023-10-20,Croatia,Split,Primary Market,True,288,257,654,0.5065051974265741,270.771701238918,130,158,0.02511738179852572,9733.749238548426
2023-10-20,Croatia,Rijeka,Primary Market,True,441,364,948,0.69647491654192,82.8876616264876,223,218,0.02441163560366473,8092.4890621319155
2023-10-21,Germany,Berlin,Primary Market,True,860,720,1842,0.41099185925640047,120.18882820142552,400,460,0.02244293871131888,36618.62364831666
2023-10-21,Germany,Hamburg,Primary Market,True,1005,738,2823,0.3943696440315546,220.82486557708714,531,474,0.016808306320958876,47948.44321207969
2023-10-21,Germany,Munich,Primary Market,True,241,205,555,0.6992240651317533,299.02676677483544,96,145,0.035559250894677444,5000.901681441491
2023-10-21,Germany,Frankfurt,Primary Market,True,1327,1153,2084,0.6754779834987816,205.9873475109698,657,670,0.027613660531545528,29303.617651925066
2023-10-21,Germany,Cologne,Primary Market,True,163,142,440,0.4438180949017762,175.94526317042948,90,73,0.04675429446846135,4945.560633185778
2023-10-21,Netherlands,Amsterdam,Primary Market,True,417,323,1088,0.4392418641029745,208.24570017597821,235,182,0.02220402395717762,7169.845019032459
2023-10-21,Netherlands,Rotterdam,Primary Market,True,541,418,1234,0.6982328054984731,295.9507826887606,233,308,0.024079051833134982,9636.745937954553
2023-10-21,Netherlands,The Hague,Primary Market,True,789,667,2063,0.38472840175299383,180.81524634410286,380,409,0.025521488539372937,32364.06928580723
2023-10-21,England,London,Primary Market,True,1063,749,2819,0.4403818836947442,231.8011103112729,471,592,0.04135681175505684,42756.40727990821
2023-10-21,England,Manchester,Primary Market,True,810,671,1875,0.6671881893478875,285.98242952585963,469,341,0.03477904673614434,20993.651414894986
2023-10-21,North America,New York,Expansion Market,False,934,704,2590,0.571787149481557,122.71443177430986,445,489,0.03195372885754415,43078.54856298702
2023-10-21,North America,Los Angeles,Expansion Market,False,562,498,968,0.4562677825586908,239.29170414593762,289,273,0.04716823422755692,13950.455012908364
2023-10-21,North America,Toronto,Expansion Market,False,216,176,633,0.4766816327724178,69.03631448940408,86,130,0.04610820739805015,5055.026298106507
