country,campaign,is_mojo_campaign,date,budget,spend,impressions,clicks,conversions,revenue,ctr,cpc,roas,budget_utilization
Germany,EVAGO Event Infrastructure,False,2023-08-31,24522.02091662777,22803.474342450012,1065368,26013,1270,168863.05096689519,0.0244169150941271,0.8766183962807063,7.405145743626736,0.9299182322688399
Germany,EVAGO Event Infrastructure,False,2023-09-30,24119.37379476685,22072.555717629602,892396,22997,1240,205045.4193600306,0.025769949663602257,0.9598015270526418,9.28960932223442,0.9151380091973473
Germany,EVAGO Event Infrastructure,False,2023-10-31,25664.904200785437,22456.93640917421,1016630,24014,1196,147544.58729839633,0.02362117978025437,0.935160173614317,6.570111996136782,0.8750056588361218
Germany,EVAGO Event Infrastructure,False,2023-11-30,21178.885334653238,18818.50698709951,998614,28169,1310,188252.62205850802,0.028208096421640395,0.6680573320706986,10.003589667743526,0.8885503977071145
Germany,EVAGO Event Infrastructure,False,2023-12-31,25727.089064806958,23845.838158360108,1061353,28153,1444,244037.83605973911,0.02652557631626801,0.8470087791127094,10.233980220744806,0.9268766512329495
Germany,EVAGO Event Infrastructure,False,2024-01-31,26561.67299648696,23005.179924165506,1012488,26426,1234,210995.88549037496,0.026100062420492884,0.8705509696573642,9.171668562728211,0.8661043273595065
Germany,EVAGO Event Infrastructure,False,2024-02-29,23546.737782740634,21680.542500355874,941726,20613,932,132874.19182924984,0.021888532333183962,1.0517897686099003,6.1287300272614855,0.9207450603304951
Germany,EVAGO Event Infrastructure,False,2024-03-31,23208.478216018222,20861.622833401314,1025881,25386,1072,155411.02159024437,0.024745560157562133,0.8217766813756131,7.449613236292313,0.8988793939536658
Germany,EVAGO Event Infrastructure,False,2024-04-30,28565.437386076523,26192.038651327366,941002,25124,1100,162118.43145946422,0.026699199364082115,1.0425106930157366,6.189607216819235,0.9169136217775539
Germany,EVAGO Event Infrastructure,False,2024-05-31,27974.211337816247,25320.64388378338,1045944,24227,1284,199579.60548843714,0.023162807951477325,1.0451415315054848,7.882090455695638,0.9051423676618291
Germany,EVAGO Event Infrastructure,False,2024-06-30,24578.572636490087,22306.04191893658,1100605,27746,1365,174954.25620733888,0.025209770989592088,0.8039372132536791,7.8433572770618945,0.907540167154392
Germany,EVAGO Event Infrastructure,False,2024-07-31,25394.554153721543,23422.403422716146,937803,22499,1240,188546.74300571028,0.023991179384156375,1.0410419762085492,8.04984610686232,0.9223396197835441
Germany,EVAGO Event Infrastructure,False,2024-08-31,23395.809615514827,21624.51719740903,1032074,22667,1187,195505.82152745614,0.021962572451200205,0.9540087879917515,9.040933480396081,0.9242901849854697
Germany,EVAGO Event Infrastructure,False,2024-09-30,19841.152077772895,16847.469544774,1122342,30724,1502,208527.168795119,0.027374899985922296,0.5483488329896499,12.37735840631349,0.8491175048069626
Germany,EVAGO Event Infrastructure,False,2024-10-31,28087.468189878247,26044.727980546926,1131484,29341,1339,209903.7774512748,0.025931431641985216,0.8876564527639456,8.059357640749948,0.9272721843235605
Germany,EVAGO Event Infrastructure,False,2024-11-30,28469.61387013268,25240.23008740992,1059959,28604,1506,231097.6406614545,0.026985949456535582,0.8824021146486477,9.155924484885276,0.8865673487018841
Germany,EVAGO Event Infrastructure,False,2024-12-31,26150.509150364254,22844.283039858965,1089040,26525,1219,206755.1829250366,0.024356313817674283,0.861235929872157,9.050631292051838,0.8735693407920038
Germany,EVAGO Festival Equipment,False,2023-01-31,25637.2304138136,23311.12450025392,961288,24861,1229,154031.1404505807,0.025862176579755494,0.9376583604945063,6.607623774172836,0.9092684398426146
Germany,EVAGO Festival Equipment,False,2023-02-28,22204.47153297098,19757.549458713635,929936,22285,1075,147659.28464157096,0.023964014727895253,0.8865851226705692,7.473562698153797,0.8898004813749357
Germany,EVAGO Festival Equipment,False,2023-03-31,22667.344125760967,20435.32636534953,969728,23183,1063,142541.0536296524,0.023906703735480466,0.8814789442845848,6.975227656326904,0.9015315712318147
Germany,EVAGO Festival Equipment,False,2023-04-30,24085.518692690297,22108.81556413441,1024439,26421,1401,214201.59270681467,0.025790701056871125,0.8367895069881689,9.688515067007886,0.9179298086216513
Germany,EVAGO Festival Equipment,False,2023-05-31,24013.56154168012,21051.016451695778,1097355,28071,1396,185383.9239450691,0.02558060062605082,0.7499204321789669,8.806412002501446,0.8766303330373432
Germany,EVAGO Festival Equipment,False,2023-06-30,22623.415718821627,19565.160566137292,1100962,25054,1203,161620.28712661858,0.022756462075893626,0.7809196362312323,8.260616445251435,0.8648190356976021
Germany,EVAGO Festival Equipment,False,2023-07-31,22160.316594548767,20828.217515831442,1051216,30032,1410,173215.46995557376,0.028568819348259538,0.6935341474371152,8.316384722980418,0.9398880844940181
Germany,EVAGO Festival Equipment,False,2023-08-31,23873.252581245022,21332.671905486754,1057483,23934,1224,202636.71041971582,0.022632987953470646,0.8913124386014354,9.498890308606759,0.8935804550673516
Germany,EVAGO Festival Equipment,False,2023-09-30,25092.620194246192,22133.413330571737,931414,25199,1249,159332.75834301292,0.027054564350546588,0.8783449077571228,7.198743183589078,0.8820686384774991
Germany,EVAGO Festival Equipment,False,2023-10-31,26139.87269044613,23601.918684254488,964058,26439,1297,188942.40650935518,0.027424698513989824,0.8926933198780017,8.005383335016912,0.9029087082310374
Germany,EVAGO Festival Equipment,False,2023-11-30,25629.7032549064,23204.949328469276,1106088,26580,1290,224576.4676588183,0.024030637706945558,0.8730229243216432,9.67795552922384,0.9053928208875012
Germany,EVAGO Festival Equipment,False,2023-12-31,26858.72851714519,23974.22810435532,986796,23489,1119,165400.85764151896,0.023803298756784583,1.0206576739901791,6.899110866950963,0.8926047295593847
Germany,EVAGO Festival Equipment,False,2024-01-31,24492.16141010772,22228.43073724936,1059253,26432,1222,144784.13035105035,0.024953434165397692,0.8409666592482354,6.513466112946421,0.9075732584416115
Germany,EVAGO Festival Equipment,False,2024-02-29,20421.555027875736,19045.758898908378,969815,22304,1013,147849.39110806037,0.022998200687760036,0.853916736859235,7.762851136193605,0.932630197500172
Germany,EVAGO Festival Equipment,False,2024-03-31,25272.561636557304,23218.316435131303,880824,22113,1007,162604.713845514,0.02510490177379363,1.0499849154402976,7.003294760832836,0.9187163837616488
Germany,EVAGO Festival Equipment,False,2024-04-30,24240.419823816468,22474.164120973845,940121,19513,922,142059.6528567811,0.02075583887605957,1.151753401372103,6.321020532381223,0.9271359276910188
Germany,EVAGO Festival Equipment,False,2024-05-31,23239.051548378775,21863.023262365612,882037,21610,1154,170533.77016747557,0.02450010600462339,1.0117086192672657,7.800100110629602,0.9407881047490874
Germany,EVAGO Festival Equipment,False,2024-06-30,24451.310811441563,22665.510633908223,1026459,24278,1109,175521.44290383364,0.02365218678973052,0.9335822816503923,7.743988023867804,0.9269650534768996
Germany,EVAGO Festival Equipment,False,2024-07-31,26059.125361026607,23235.479007316673,1060560,24448,1222,157830.67889974546,0.023051972542807574,0.9504040824327827,6.792658711707462,0.8916446229644794
Germany,EVAGO Festival Equipment,False,2024-08-31,24165.269652313746,20550.263878092344,977211,23423,1153,148256.26794238295,0.023969234893999353,0.8773540485032807,7.214324293929475,0.850404906453205
Germany,EVAGO Festival Equipment,False,2024-09-30,25584.670888144596,22649.229938177377,884107,22371,968,158763.10055058985,0.025303498332215443,1.0124370809609484,7.009646729003352,0.8852656357081599
Germany,EVAGO Festival Equipment,False,2024-10-31,26885.093679085003,25436.210186532287,1005682,24768,1188,153694.69764296847,0.024628063344078945,1.0269787704510775,6.042358374768629,0.9461082966699923
Germany,EVAGO Festival Equipment,False,2024-11-30,24049.442026272143,22114.37982758216,814705,22168,1029,150789.92252999064,0.02720984896373534,0.9975811903456406,6.818636728935889,0.91953816655804
Germany,EVAGO Festival Equipment,False,2024-12-31,22056.979008999813,20406.12710673758,1067473,24288,1229,153249.4688415978,0.022752800305019423,0.8401732175040175,7.50997325656169,0.9251551220324122
Germany,EVAGO Sports Events,False,2023-01-31,25938.327233063574,22775.825081326664,954204,19763,1000,152141.68756797764,0.020711504038968605,1.152447760022601,6.6799638223738755,0.8780760947565782
Germany,EVAGO Sports Events,False,2023-02-28,21392.242975008812,19414.291773833276,747386,18092,1016,171375.35396049308,0.024207036257034516,1.0730870978240812,8.827278169965181,0.9075388586654402
Germany,EVAGO Sports Events,False,2023-03-31,26491.674966267517,24882.68817728748,854719,22238,1149,146582.00842179946,0.026017907639820807,1.118926530141536,5.890923335027651,0.939264437185312
Germany,EVAGO Sports Events,False,2023-04-30,22467.6169626784,19821.833219402397,1097059,25931,1273,180362.66369439548,0.023636832658954533,0.7644068188424047,9.099191870802814,0.8822401259701468
Germany,EVAGO Sports Events,False,2023-05-31,22440.68357523438,20131.012406423506,1034952,25759,1300,192508.42517619368,0.024889076981347926,0.7815137391367486,9.562779123556007,0.8970766126144287
Germany,EVAGO Sports Events,False,2023-06-30,22516.996021235016,20579.653562181476,982666,24406,1162,169492.5449084287,0.02483651617131355,0.8432210752348388,8.235927995401212,0.9139608828270654
Germany,EVAGO Sports Events,False,2023-07-31,24249.850307789715,21755.231106459567,1045799,25752,1165,169719.58653086174,0.024624234676070642,0.8447977285826176,7.801323079508384,0.8971284700867284
Germany,EVAGO Sports Events,False,2023-08-31,23679.550586449,21857.801597791586,932617,22837,1110,167353.62971961687,0.024487008064403716,0.9571222839160829,7.65647125905496,0.923066572483857
Germany,EVAGO Sports Events,False,2023-09-30,25143.393034442604,22564.30569254991,1109826,27260,1488,221627.33161081368,0.024562408882113054,0.8277441559996299,9.822031957490662,0.8974248488117837
Germany,EVAGO Sports Events,False,2023-10-31,26278.09507828489,22908.35892015979,1015934,24505,1351,228134.45473949,0.02412066138154644,0.9348442734201098,9.958568203623148,0.8717663457687347
Germany,EVAGO Sports Events,False,2023-11-30,24320.425232404566,21840.23807933812,1012474,26149,1199,189040.45920091006,0.025826836047147878,0.8352226884140166,8.655604326023859,0.89802040345241
Germany,EVAGO Sports Events,False,2023-12-31,24703.409067919307,22281.255390727678,951391,22797,1088,132950.7796786997,0.02396175704836392,0.9773766456431845,5.966933969709222,0.9019506307598201
Germany,EVAGO Sports Events,False,2024-01-31,26210.893598657574,23947.173107963663,930562,21334,1116,165442.0758278974,0.02292593078161369,1.1224886616651197,6.908626545689414,0.9136343641939071
Germany,EVAGO Sports Events,False,2024-02-29,21089.293871024915,18837.457507724033,934145,23405,1095,180455.2991434151,0.025054996815269577,0.8048475756344385,9.579599532974232,0.8932237192448281
Germany,EVAGO Sports Events,False,2024-03-31,24026.31479939189,21446.98141545925,1020271,25533,1032,148760.14537423302,0.02502570395512565,0.8399710733348705,6.936181017390394,0.8926454845252455
Germany,EVAGO Sports Events,False,2024-04-30,23357.46217414097,21258.323281103705,959993,24710,1254,188532.75842869404,0.025739771019163683,0.8603125569042374,8.868656099339631,0.9101298387047708
Germany,EVAGO Sports Events,False,2024-05-31,29633.50260088338,26263.70448534378,951959,23496,1114,183337.69426871193,0.024681735242799322,1.1177947091140525,6.980648688421767,0.8862841777117786
Germany,EVAGO Sports Events,False,2024-06-30,24002.295069349242,20037.648110984723,1054897,26842,1318,195810.99827117767,0.025445138245724464,0.7465035433643068,9.772154755219663,0.8348221723418714
Germany,EVAGO Sports Events,False,2024-07-31,23932.32268845528,21038.534929760743,972318,25825,1267,178609.66591070223,0.026560240579728032,0.8146576933111613,8.489643718396195,0.879084542007681
Germany,EVAGO Sports Events,False,2024-08-31,23513.871396774248,21704.411282957568,1008803,24128,1395,194821.96629001558,0.023917454646744708,0.899552854897114,8.976146081556745,0.9230471204301598
Germany,EVAGO Sports Events,False,2024-09-30,28971.971174768805,25628.413355941393,1013133,25320,1367,201040.00561198307,0.024991782914977598,1.0121806222725669,7.844418724633075,0.8845933609881795
Germany,EVAGO Sports Events,False,2024-10-31,22936.914737032057,20073.93672758825,1140448,26825,1261,198563.61380294478,0.023521458233957182,0.7483294213453215,9.891613015301203,0.8751803351816329
Germany,EVAGO Sports Events,False,2024-11-30,20210.90841057334,17164.9560855716,1122622,25201,1226,181809.2829848304,0.02244833969047462,0.681122022363065,10.591887452462194,0.849291666503805
Germany,EVAGO Sports Events,False,2024-12-31,20283.52912840345,18394.922895667758,1044706,24836,1142,166886.39158601162,0.02377319552103654,0.7406556166720791,9.072415934144281,0.9068896629979919
Germany,EVAGO-Mojo Brand Transition,True,2023-01-31,23803.960253763657,21657.009650018234,1096740,27908,1450,230553.8607094838,0.025446322738297136,0.7760143919312825,10.645692292485528,0.9098069993035731
Germany,EVAGO-Mojo Brand Transition,True,2023-02-28,18777.05257477601,17251.8233915782,939896,23595,1199,181240.04722095456,0.025103841276056076,0.7311643734510787,10.505558925987515,0.9187716401642975
Germany,EVAGO-Mojo Brand Transition,True,2023-03-31,25837.441517411135,23070.467657617333,1116103,28135,1321,170832.55431072824,0.025208246909111436,0.8199917418737278,7.404815404958785,0.8929083648654138
Germany,EVAGO-Mojo Brand Transition,True,2023-04-30,23499.917672866148,20613.39677777944,915538,20888,1049,157119.370046143,0.022815000578894594,0.9868535416401493,7.622196949874487,0.8771688933012906
Germany,EVAGO-Mojo Brand Transition,True,2023-05-31,26868.96913111249,24405.47090208535,1016317,25760,1308,219124.73959265652,0.025346422425286598,0.9474173486834375,8.978508977424942,0.9083143749577437
Germany,EVAGO-Mojo Brand Transition,True,2023-06-30,26154.136976578367,22930.222976457215,982906,25527,1260,160397.86010602748,0.025970947374418307,0.8982733175248645,6.995041446858595,0.8767340706746225
Germany,EVAGO-Mojo Brand Transition,True,2023-07-31,32116.06244714143,28689.580610420722,973341,23802,1109,166359.6712194717,0.024453916972571793,1.2053432741122898,5.79860937942906,0.8933094042160299
Germany,EVAGO-Mojo Brand Transition,True,2023-08-31,33035.45536879464,27538.870924710263,1069057,26468,1158,201883.68043088625,0.024758268268202724,1.0404590798213036,7.3308626552927665,0.8336155992789352
Germany,EVAGO-Mojo Brand Transition,True,2023-09-30,35820.53216619481,31953.47514284054,1051696,28692,1354,179371.40565102283,0.02728164792867901,1.1136719344360986,5.613517930340437,0.8920435630209939
Germany,EVAGO-Mojo Brand Transition,True,2023-10-31,35183.69954326498,29623.3307692237,1022612,27541,1412,196085.1730317978,0.02693201331492296,1.0756083936394358,6.61928176002122,0.8419617934946335
Germany,EVAGO-Mojo Brand Transition,True,2023-11-30,32064.371839814597,28588.950346988306,1084577,24353,1189,189576.71229340864,0.022453915213027753,1.1739395699498338,6.631118316429534,0.8916111155961948
Germany,EVAGO-Mojo Brand Transition,True,2023-12-31,31478.60652694907,27348.52108878401,912495,23586,1254,183114.93071583455,0.025847812864728027,1.1595234922744004,6.695606322600471,0.8687970690624676
Germany,EVAGO-Mojo Brand Transition,True,2024-01-31,32166.348871341885,26868.923800134857,1049717,25465,1338,195355.31920930362,0.02425891930872797,1.0551315059939075,7.270678969595467,0.8353115831580535
Germany,EVAGO-Mojo Brand Transition,True,2024-02-29,23900.558900091648,20693.36671708296,726339,15606,750,108373.8700652181,0.02148583512657313,1.3259878711446214,5.23713089063233,0.8658109964534599
Germany,EVAGO-Mojo Brand Transition,True,2024-03-31,33083.30843119134,29673.773004021084,996637,26804,1139,171572.99857072684,0.026894446021971892,1.1070651023735667,5.781974491328657,0.8969409170711685
Germany,EVAGO-Mojo Brand Transition,True,2024-04-30,30948.59275975287,27368.728521548877,1107897,30472,1379,229342.09039697974,0.027504361867574333,0.8981599015997925,8.37971300772728,0.8843286909361697
Germany,EVAGO-Mojo Brand Transition,True,2024-05-31,26696.18536727849,23424.532911532468,1024485,26027,1141,138473.0804490409,0.025404959565049758,0.900008948842835,5.911455352045343,0.8774486912367605
Germany,EVAGO-Mojo Brand Transition,True,2024-06-30,27403.65797290125,24330.63660895441,1031175,26914,1423,183125.18584968653,0.026100322447693166,0.9040141416717846,7.526526691138486,0.8878609064897224
Germany,EVAGO-Mojo Brand Transition,True,2024-07-31,36484.05164387131,30419.536915992314,899443,20572,1108,168029.82076946594,0.022871932962955963,1.4786864143492278,5.523746835249436,0.8337762815633518
Germany,EVAGO-Mojo Brand Transition,True,2024-08-31,30037.816238545514,23824.56470044273,1046756,25874,1253,172969.75021893368,0.024718272453179157,0.9207917098416453,7.260143150305676,0.793152355392276
Germany,EVAGO-Mojo Brand Transition,True,2024-09-30,33611.378160783825,28130.64791452821,1019407,24341,1200,179001.21082299284,0.023877607275602383,1.1556899024086196,6.363209669641018,0.8369382469222797
Germany,EVAGO-Mojo Brand Transition,True,2024-10-31,28487.498767102104,24135.51217247363,1067817,27081,1365,173396.28522994235,0.025361087152573895,0.8912341557724468,7.1842803248111515,0.8472317057314197
Germany,EVAGO-Mojo Brand Transition,True,2024-11-30,32433.82533336011,28601.575174819194,1165653,26728,1280,201885.97520117892,0.022929636864487117,1.0700978440144864,7.058561424229501,0.8818440279815154
Germany,EVAGO-Mojo Brand Transition,True,2024-12-31,33035.17965957137,28538.30477559603,1014822,25878,1421,206153.28364479193,0.025500038430384835,1.1028017920857882,7.223739646269384,0.8638761789608598
Germany,EVAGO-Mojo Partnership,True,2023-01-31,22141.153738226054,20535.078497759092,1057928,27998,1444,237484.80040535767,0.02646493901286288,0.7334480497806662,11.564835285692888,0.9274619895848463
Germany,EVAGO-Mojo Partnership,True,2023-02-28,20729.005660559582,18835.536364646472,998669,26521,1296,229081.7234548607,0.026556346497187758,0.7102121475301261,12.162208658142472,0.9086560481038531
Germany,EVAGO-Mojo Partnership,True,2023-03-31,28330.843089989863,26189.46564853968,934487,23456,1227,167630.10948444277,0.02510040268082916,1.1165358820148228,6.400669327661131,0.924415329446839
Germany,EVAGO-Mojo Partnership,True,2023-04-30,24673.973764286475,21944.241251594307,1005743,24214,1027,145009.5789120262,0.02407573306500766,0.9062625444616464,6.608092631204137,0.8893679413470388
Germany,EVAGO-Mojo Partnership,True,2023-05-31,19350.83563934341,18049.23234772419,1124100,28429,1313,191219.55632043502,0.025290454585890933,0.6348880490950857,10.594331805172073,0.9327365848236111
Germany,EVAGO-Mojo Partnership,True,2023-06-30,31598.506184182355,28141.328519046692,927198,20281,1041,161039.71971194347,0.021873429407742468,1.3875710526624274,5.722534371571979,0.8905904714297455
Germany,EVAGO-Mojo Partnership,True,2023-07-31,34349.51585929448,29658.19308380621,1118914,26902,1445,179063.82583277483,0.024042955937632383,1.1024530921049072,6.037583790987799,0.8634239040018706
Germany,EVAGO-Mojo Partnership,True,2023-08-31,35190.0957808219,31060.135382153534,1096359,28162,1312,193495.38049244217,0.025686841627605556,1.1029094305146485,6.22970177405023,0.8826385576103166
Germany,EVAGO-Mojo Partnership,True,2023-09-30,32565.514303123506,28337.17544871339,976649,24025,1162,167566.10584370303,0.024599421081678268,1.179487011392857,5.91329598629108,0.8701590027090542
Germany,EVAGO-Mojo Partnership,True,2023-10-31,36244.963872007414,31030.252130774297,965614,24291,1184,170336.84005899596,0.02515601472223891,1.277438233533996,5.489379826535929,0.85612589490645
Germany,EVAGO-Mojo Partnership,True,2023-11-30,32839.5733404938,28064.252156959978,1023430,25103,1316,188078.14653473694,0.024528301886792454,1.1179640742923147,6.701698141922277,0.8545863816797683
Germany,EVAGO-Mojo Partnership,True,2023-12-31,31884.4356455495,27746.07161199633,971495,22675,1114,154230.23388215192,0.023340315698999994,1.2236415264386473,5.558633165765662,0.8702073927367502
Germany,EVAGO-Mojo Partnership,True,2024-01-31,28325.431690958867,24557.424962431447,1005608,26235,1203,185429.25931992245,0.02608869460067939,0.9360558400011987,7.550842957011849,0.866974428858215
Germany,EVAGO-Mojo Partnership,True,2024-02-29,23972.19140498979,20540.92432049501,936866,23566,1198,148097.60426147853,0.025154077530831518,0.8716338929175511,7.209880234732765,0.8568646884831496
Germany,EVAGO-Mojo Partnership,True,2024-03-31,29197.14001416507,24442.342614430883,1148184,25528,1417,213771.5862102502,0.022233370261212488,0.9574718980895833,8.745953265708598,0.8371485221693843
Germany,EVAGO-Mojo Partnership,True,2024-04-30,31029.090658094556,27133.549202033126,888890,22894,1204,206493.86048185456,0.025755717805352744,1.1851816721426194,7.6102782921735095,0.8744551846850465
Germany,EVAGO-Mojo Partnership,True,2024-05-31,32078.442342679693,27428.636821265176,1209764,29273,1618,240422.01485807693,0.02419728145324212,0.9369943914619334,8.765365060784935,0.8550488994527004
Germany,EVAGO-Mojo Partnership,True,2024-06-30,32028.48874229206,27704.69760093376,932140,20975,1032,152340.75746896988,0.022501984680412812,1.3208437473627537,5.498733812703135,0.8650017121897812
Germany,EVAGO-Mojo Partnership,True,2024-07-31,29454.31087383678,24779.69386496807,963359,25032,1192,159356.31322012836,0.025984082777033277,0.9899206561588395,6.430923403997982,0.8412926030117714
Germany,EVAGO-Mojo Partnership,True,2024-08-31,27738.055215180546,24044.944203357943,1137525,27033,1362,192194.86981783313,0.02376475242302367,0.8894663634579197,7.99315100057469,0.8668576083228277
Germany,EVAGO-Mojo Partnership,True,2024-09-30,33217.47203266969,28014.27474127066,845440,21839,1037,176669.82342448024,0.025831519682059045,1.2827636220188956,6.306421460349643,0.8433596245288733
Germany,EVAGO-Mojo Partnership,True,2024-10-31,35210.702634110974,30667.21258941194,1180051,31303,1616,237495.29274376377,0.026526819603559508,0.979689249893363,7.744273857669105,0.8709628123041927
Germany,EVAGO-Mojo Partnership,True,2024-11-30,32508.069766666,29302.418908782394,998470,26449,1276,206315.83742646937,0.026489528979338386,1.1078838106840483,7.0409148838095845,0.9013890741316575
Germany,EVAGO-Mojo Partnership,True,2024-12-31,33900.194275420574,29267.060211581298,871330,22511,1224,191704.04164557738,0.02583521742623346,1.3001226161246189,6.550163913276059,0.8633301618805606
Germany,Mojo Equipment Integration,True,2023-01-31,24016.077004508625,20368.963101468624,1121752,26709,1348,175492.65802180493,0.023810075667348933,0.7626254484057293,8.615689328297313,0.8481386488577916
Germany,Mojo Equipment Integration,True,2023-02-28,25394.555242574894,23200.897569959245,997852,27700,1399,209192.71689498337,0.027759627680257193,0.8375775296014167,9.016578615727704,0.9136170075962621
Germany,Mojo Equipment Integration,True,2023-03-31,22583.153447326393,20897.274567621083,1056528,28346,1536,252583.31024637047,0.026829388336134963,0.7372212858117929,12.086902022990657,0.9253479420561215
Germany,Mojo Equipment Integration,True,2023-04-30,27828.988472838577,25423.525752832495,1130908,26731,1202,195683.7932148481,0.02363675913513743,0.9510877166148851,7.696957342474283,0.913562696597692
Germany,Mojo Equipment Integration,True,2023-05-31,25276.051258629137,21427.879697139666,906298,24301,1207,184876.04314353896,0.02681347636207958,0.8817694620443466,8.627827193197161,0.8477542428556469
Germany,Mojo Equipment Integration,True,2023-06-30,32622.072634259603,28960.77478895807,894580,22505,1117,168624.41454567545,0.025157056942922935,1.2868595773809408,5.8225104740625655,0.8877662407796724
Germany,Mojo Equipment Integration,True,2023-07-31,28799.658558512612,25755.18687820679,903339,21596,1172,177217.9415392226,0.023906861100871323,1.1925906129934614,6.8808641295155475,0.8942879244863152
Germany,Mojo Equipment Integration,True,2023-08-31,32058.47119313035,27119.861487129525,1134595,29260,1409,181656.61631911073,0.025788937902952155,0.9268578772088013,6.698287025002722,0.8459499307921117
Germany,Mojo Equipment Integration,True,2023-09-30,31292.213836598814,28164.68395007686,1034307,23760,1099,129042.09174500756,0.02297190292630718,1.185382321131181,4.5816985546061995,0.9000540548887579
Germany,Mojo Equipment Integration,True,2023-10-31,29754.270158374376,27109.59238535916,1030169,24341,1349,190141.25049318006,0.023628161981189492,1.113741932761972,7.013799683534452,0.9111160260716101
Germany,Mojo Equipment Integration,True,2023-11-30,28833.51336814176,24003.10129570514,1024221,27372,1416,230859.80136317862,0.026724701016675113,0.8769217191182647,9.617915556790415,0.8324723036432404
Germany,Mojo Equipment Integration,True,2023-12-31,35576.10798835636,29322.840415533017,817149,20635,1022,155676.68587389804,0.02525243254290221,1.4210244931200882,5.309058865642236,0.8242284520029577
Germany,Mojo Equipment Integration,True,2024-01-31,32439.582915378036,27341.420047520613,1085177,28070,1338,205627.32822070454,0.025866748005164135,0.9740441769690279,7.520725985092033,0.8428412941943026
Germany,Mojo Equipment Integration,True,2024-02-29,35678.28854926882,31317.54881391246,1031556,27478,1205,218871.94207683043,0.02663742928159014,1.1397317422633546,6.988795431512159,0.8777760954162772
Germany,Mojo Equipment Integration,True,2024-03-31,29801.702687930483,25560.861808705013,943556,24378,1121,151290.40406664455,0.025836304363493,1.0485216920463127,5.9188303273530884,0.8576980341145747
Germany,Mojo Equipment Integration,True,2024-04-30,32644.896168449144,28783.976016137105,965378,21965,917,142685.65460176748,0.02275274555666278,1.3104473487883954,4.95712109132435,0.8817297462859274
Germany,Mojo Equipment Integration,True,2024-05-31,35098.848053575355,29702.471209937292,1045094,26635,1293,204961.95909916685,0.025485745779805453,1.1151669311033336,6.900501902703454,0.8462520241290836
Germany,Mojo Equipment Integration,True,2024-06-30,30559.757057340947,26318.13496624946,1112760,27615,1322,177267.47145835884,0.024816672058664942,0.9530376594694717,6.735563583273957,0.8612023622068494
Germany,Mojo Equipment Integration,True,2024-07-31,37099.69917316387,33509.95035572836,1178089,28993,1471,243791.94334574637,0.024610194985268515,1.1557945143906585,7.275210519793305,0.9032404871888514
Germany,Mojo Equipment Integration,True,2024-08-31,26898.462941440554,23326.4756732147,1017052,26185,1239,183162.60540688716,0.025745979556600844,0.8908335181674508,7.852133685896191,0.8672047813288711
Germany,Mojo Equipment Integration,True,2024-09-30,29882.443305209876,25901.08596445602,1031590,27171,1189,169542.55663202814,0.026338952490815148,0.953262153194804,6.545770199160408,0.8667660037002488
Germany,Mojo Equipment Integration,True,2024-10-31,37177.61237057856,31962.691293558713,965641,22928,1163,173647.08582437292,0.023743813694737485,1.3940462008704952,5.432805524088241,0.8597295322507907
Germany,Mojo Equipment Integration,True,2024-11-30,30140.183776184043,25777.099709037695,926287,23458,1119,133071.9204878827,0.025324764354892167,1.09886178314595,5.162408571559601,0.8552402964910274
Germany,Mojo Equipment Integration,True,2024-12-31,32564.597716584274,28739.06685575716,1000601,21869,1166,166195.43790173923,0.02185586462536016,1.3141463649804361,5.782910027520469,0.8825248543181334
Germany,Mojo Legacy Support,True,2023-01-31,21542.043938530325,19359.78975443589,933629,23119,1133,165439.26451070406,0.024762512732573645,0.8373973681576145,8.545509357755144,0.8986979048821253
Germany,Mojo Legacy Support,True,2023-02-28,24862.76699348919,22328.07747687826,819284,20578,1127,160141.72988124719,0.025117053427138818,1.0850460431955613,7.172213104647331,0.8980527984968573
Germany,Mojo Legacy Support,True,2023-03-31,24812.564974398207,21748.694496764336,776204,17492,870,137837.7902215714,0.022535312881665128,1.2433509316695823,6.337750077002472,0.8765193972974904
Germany,Mojo Legacy Support,True,2023-04-30,24940.46993616638,23258.253214706583,853980,23665,938,144171.50008728492,0.027711421813157215,0.9828123057133565,6.198724330515194,0.9325507207456263
Germany,Mojo Legacy Support,True,2023-05-31,24814.90355022248,22885.95091217442,912125,23070,1165,163830.66798798376,0.02529258599424421,0.9920221461714096,7.158569404290399,0.9222663656885031
Germany,Mojo Legacy Support,True,2023-06-30,32058.046778662992,27492.46548031057,770765,17052,788,111572.60444335075,0.02212347472965171,1.6122721956550885,4.058297518760416,0.8575839217568565
Germany,Mojo Legacy Support,True,2023-07-31,26994.54293562394,23298.556927638954,1146241,27841,1395,217775.6964151118,0.02428895843020796,0.8368433938306438,9.347175324698572,0.8630839567538112
Germany,Mojo Legacy Support,True,2023-08-31,32838.932853960105,29149.314320438465,958569,23475,1070,132764.7788576593,0.024489629854501867,1.2417173299441306,4.554645004619177,0.8876449929134436
Germany,Mojo Legacy Support,True,2023-09-30,28225.88902001122,24979.81020905383,919117,22146,1066,160912.47901340402,0.024094864962784932,1.1279603634540698,6.441701424740287,0.8849964014009966
Germany,Mojo Legacy Support,True,2023-10-31,37518.261162516144,31838.551851852157,962663,26593,1317,195053.10735817815,0.027624412696862766,1.1972531061501959,6.126318441422179,0.8486148042399553
