country,competitor,is_mojo_competitor,keyword,date,ranking,search_volume,estimated_traffic,market_share,avg_ranking
Germany,Mojo Legacy,True,crowd management,2024-10-31,21.0,51690,802,0.13803162580351644,21.0
Germany,Mojo Legacy,True,crowd management,2024-11-30,17.933333333333334,56233,932,0.14131796877081643,17.933333333333334
Germany,Mojo Legacy,True,crowd management,2024-12-31,21.29032258064516,62763,980,0.149750412571632,21.29032258064516
Germany,Mojo Legacy,True,evago mojo barriers,2023-01-31,15.612903225806452,66859,2790,0.16032006125189197,15.612903225806452
Germany,Mojo Legacy,True,evago mojo barriers,2023-02-28,16.714285714285715,67285,1101,0.13750857140641073,16.714285714285715
Germany,Mojo Legacy,True,evago mojo barriers,2023-03-31,15.903225806451612,58068,1851,0.15778323187890894,15.903225806451612
Germany,Mojo Legacy,True,evago mojo barriers,2023-04-30,13.833333333333334,59542,3277,0.14792052146070367,13.833333333333334
Germany,Mojo Legacy,True,evago mojo barriers,2023-05-31,16.741935483870968,65263,1877,0.16706444419805747,16.741935483870968
Germany,Mojo Legacy,True,evago mojo barriers,2023-06-30,21.166666666666668,59263,806,0.147515784448208,21.166666666666668
Germany,Mojo Legacy,True,evago mojo barriers,2023-07-31,21.903225806451612,66979,757,0.13824477205805083,21.903225806451612
Germany,Mojo Legacy,True,evago mojo barriers,2023-08-31,22.806451612903224,54971,924,0.1397031384884107,22.806451612903224
Germany,Mojo Legacy,True,evago mojo barriers,2023-09-30,19.466666666666665,68581,1333,0.1431376049817972,19.466666666666665
Germany,Mojo Legacy,True,evago mojo barriers,2023-10-31,21.677419354838708,70182,827,0.1658142131814621,21.677419354838708
Germany,Mojo Legacy,True,evago mojo barriers,2023-11-30,18.566666666666666,71117,1190,0.15135882395784445,18.566666666666666
Germany,Mojo Legacy,True,evago mojo barriers,2023-12-31,22.032258064516128,56116,1002,0.15155803850995636,22.032258064516128
Germany,Mojo Legacy,True,evago mojo barriers,2024-01-31,19.516129032258064,61929,849,0.15166721116635828,19.516129032258064
Germany,Mojo Legacy,True,evago mojo barriers,2024-02-29,17.82758620689655,65136,851,0.1569337405281697,17.82758620689655
Germany,Mojo Legacy,True,evago mojo barriers,2024-03-31,20.580645161290324,78268,1283,0.14810780035039636,20.580645161290324
Germany,Mojo Legacy,True,evago mojo barriers,2024-04-30,17.9,63519,1121,0.15576416225532946,17.9
Germany,Mojo Legacy,True,evago mojo barriers,2024-05-31,19.322580645161292,54513,806,0.16357080874667934,19.322580645161292
Germany,Mojo Legacy,True,evago mojo barriers,2024-06-30,21.366666666666667,66548,800,0.15529449760479433,21.366666666666667
Germany,Mojo Legacy,True,evago mojo barriers,2024-07-31,18.774193548387096,60468,997,0.15480933809460312,18.774193548387096
Germany,Mojo Legacy,True,evago mojo barriers,2024-08-31,17.806451612903224,65966,1263,0.15464941542812258,17.806451612903224
Germany,Mojo Legacy,True,evago mojo barriers,2024-09-30,22.033333333333335,61900,799,0.13750595765224222,22.033333333333335
Germany,Mojo Legacy,True,evago mojo barriers,2024-10-31,16.419354838709676,67867,1449,0.16159237390054232,16.419354838709676
Germany,Mojo Legacy,True,evago mojo barriers,2024-11-30,19.5,54009,810,0.13667217806393897,19.5
Germany,Mojo Legacy,True,evago mojo barriers,2024-12-31,21.612903225806452,68790,1107,0.1524743589095404,21.612903225806452
Germany,Mojo Legacy,True,evago mojo events,2023-01-31,14.935483870967742,60053,1549,0.15003693023738862,14.935483870967742
Germany,Mojo Legacy,True,evago mojo events,2023-02-28,13.821428571428571,54882,2078,0.15106939617315657,13.821428571428571
Germany,Mojo Legacy,True,evago mojo events,2023-03-31,16.483870967741936,63631,1580,0.15523497108394643,16.483870967741936
Germany,Mojo Legacy,True,evago mojo events,2023-04-30,18.166666666666668,65194,1591,0.14430694548810344,18.166666666666668
Germany,Mojo Legacy,True,evago mojo events,2023-05-31,15.548387096774194,69872,2070,0.1559527933028174,15.548387096774194
Germany,Mojo Legacy,True,evago mojo events,2023-06-30,18.5,62783,941,0.14241672768213004,18.5
Germany,Mojo Legacy,True,evago mojo events,2023-07-31,22.258064516129032,69591,819,0.15207036898692972,22.258064516129032
Germany,Mojo Legacy,True,evago mojo events,2023-08-31,21.806451612903224,55132,712,0.16317830705371114,21.806451612903224
Germany,Mojo Legacy,True,evago mojo events,2023-09-30,19.266666666666666,70193,1161,0.136771496329194,19.266666666666666
Germany,Mojo Legacy,True,evago mojo events,2023-10-31,20.129032258064516,69879,987,0.13909065743200458,20.129032258064516
Germany,Mojo Legacy,True,evago mojo events,2023-11-30,23.8,62435,708,0.1469727597987644,23.8
Germany,Mojo Legacy,True,evago mojo events,2023-12-31,18.70967741935484,60919,1148,0.14541577186729154,18.70967741935484
Germany,Mojo Legacy,True,evago mojo events,2024-01-31,20.322580645161292,70513,971,0.16271513866364246,20.322580645161292
Germany,Mojo Legacy,True,evago mojo events,2024-02-29,16.586206896551722,64490,1312,0.1366029851647105,16.586206896551722
Germany,Mojo Legacy,True,evago mojo events,2024-03-31,16.29032258064516,74150,1341,0.13707039466643514,16.29032258064516
Germany,Mojo Legacy,True,evago mojo events,2024-04-30,22.266666666666666,70673,978,0.12900109773635196,22.266666666666666
Germany,Mojo Legacy,True,evago mojo events,2024-05-31,19.258064516129032,62987,1063,0.15450670361370747,19.258064516129032
Germany,Mojo Legacy,True,evago mojo events,2024-06-30,17.266666666666666,74489,1671,0.15644099407641174,17.266666666666666
Germany,Mojo Legacy,True,evago mojo events,2024-07-31,19.258064516129032,62638,1066,0.14280089547763017,19.258064516129032
Germany,Mojo Legacy,True,evago mojo events,2024-08-31,23.032258064516128,57902,711,0.15147027239808278,23.032258064516128
Germany,Mojo Legacy,True,evago mojo events,2024-09-30,17.233333333333334,67360,1286,0.13678667190515656,17.233333333333334
Germany,Mojo Legacy,True,evago mojo events,2024-10-31,19.29032258064516,71451,1176,0.1439475922065659,19.29032258064516
Germany,Mojo Legacy,True,evago mojo events,2024-11-30,19.633333333333333,66993,941,0.1458293326425918,19.633333333333333
Germany,Mojo Legacy,True,evago mojo events,2024-12-31,18.419354838709676,66432,1204,0.14905226769782032,18.419354838709676
Germany,Mojo Legacy,True,evago mojo partnership,2023-01-31,16.032258064516128,60320,1850,0.14453347335757427,16.032258064516128
Germany,Mojo Legacy,True,evago mojo partnership,2023-02-28,17.642857142857142,60657,1751,0.1476460884698938,17.642857142857142
Germany,Mojo Legacy,True,evago mojo partnership,2023-03-31,16.741935483870968,57582,1187,0.16105935259426943,16.741935483870968
Germany,Mojo Legacy,True,evago mojo partnership,2023-04-30,19.2,70996,1253,0.15388920909732315,19.2
Germany,Mojo Legacy,True,evago mojo partnership,2023-05-31,15.709677419354838,72573,3528,0.1409266468611038,15.709677419354838
Germany,Mojo Legacy,True,evago mojo partnership,2023-06-30,19.2,68509,1144,0.14015188618845575,19.2
Germany,Mojo Legacy,True,evago mojo partnership,2023-07-31,21.967741935483872,64325,1043,0.1610514391576948,21.967741935483872
Germany,Mojo Legacy,True,evago mojo partnership,2023-08-31,18.741935483870968,66352,1127,0.14583095923780853,18.741935483870968
Germany,Mojo Legacy,True,evago mojo partnership,2023-09-30,19.033333333333335,57232,965,0.14185702497217162,19.033333333333335
Germany,Mojo Legacy,True,evago mojo partnership,2023-10-31,21.870967741935484,65256,823,0.14239479981638448,21.870967741935484
Germany,Mojo Legacy,True,evago mojo partnership,2023-11-30,20.9,63468,986,0.15443937341599062,20.9
Germany,Mojo Legacy,True,evago mojo partnership,2023-12-31,20.806451612903224,64781,1038,0.1611155762413659,20.806451612903224
Germany,Mojo Legacy,True,evago mojo partnership,2024-01-31,21.0,65500,1141,0.14941720020731314,21.0
Germany,Mojo Legacy,True,evago mojo partnership,2024-02-29,21.482758620689655,62210,1089,0.16176010470560137,21.482758620689655
Germany,Mojo Legacy,True,evago mojo partnership,2024-03-31,20.161290322580644,69851,1013,0.1445659521501326,20.161290322580644
Germany,Mojo Legacy,True,evago mojo partnership,2024-04-30,20.6,70250,1240,0.15416839339605193,20.6
Germany,Mojo Legacy,True,evago mojo partnership,2024-05-31,19.870967741935484,66552,980,0.13720605821980955,19.870967741935484
Germany,Mojo Legacy,True,evago mojo partnership,2024-06-30,19.1,68489,1012,0.14679430999681964,19.1
Germany,Mojo Legacy,True,evago mojo partnership,2024-07-31,20.451612903225808,59270,1012,0.1692211807027429,20.451612903225808
Germany,Mojo Legacy,True,evago mojo partnership,2024-08-31,19.967741935483872,64439,1196,0.15962246248003809,19.967741935483872
Germany,Mojo Legacy,True,evago mojo partnership,2024-09-30,20.2,61453,956,0.1441463327522916,20.2
Germany,Mojo Legacy,True,evago mojo partnership,2024-10-31,19.774193548387096,66465,1110,0.14919860656206926,19.774193548387096
Germany,Mojo Legacy,True,evago mojo partnership,2024-11-30,22.366666666666667,68916,936,0.1442975348857421,22.366666666666667
Germany,Mojo Legacy,True,evago mojo partnership,2024-12-31,23.774193548387096,66910,806,0.16437025373986203,23.774193548387096
Germany,Mojo Legacy,True,evago mojo rental,2023-01-31,15.64516129032258,68079,2038,0.16463608509293515,15.64516129032258
Germany,Mojo Legacy,True,evago mojo rental,2023-02-28,15.071428571428571,65838,1702,0.1492280372385603,15.071428571428571
Germany,Mojo Legacy,True,evago mojo rental,2023-03-31,19.64516129032258,74930,1596,0.15472833399637026,19.64516129032258
Germany,Mojo Legacy,True,evago mojo rental,2023-04-30,15.2,61602,1671,0.1500061342753449,15.2
Germany,Mojo Legacy,True,evago mojo rental,2023-05-31,14.516129032258064,67231,2014,0.14785259895616462,14.516129032258064
Germany,Mojo Legacy,True,evago mojo rental,2023-06-30,19.6,60241,963,0.1453883522869158,19.6
Germany,Mojo Legacy,True,evago mojo rental,2023-07-31,20.451612903225808,71200,1009,0.16080012228757495,20.451612903225808
Germany,Mojo Legacy,True,evago mojo rental,2023-08-31,18.161290322580644,63721,1104,0.16077589118452779,18.161290322580644
Germany,Mojo Legacy,True,evago mojo rental,2023-09-30,18.5,57387,993,0.1259700712789256,18.5
Germany,Mojo Legacy,True,evago mojo rental,2023-10-31,20.903225806451612,69859,1199,0.13869787525253813,20.903225806451612
Germany,Mojo Legacy,True,evago mojo rental,2023-11-30,17.233333333333334,66023,1121,0.15429559464778875,17.233333333333334
Germany,Mojo Legacy,True,evago mojo rental,2023-12-31,17.0,82317,1750,0.159397174218033,17.0
Germany,Mojo Legacy,True,evago mojo rental,2024-01-31,19.419354838709676,68945,1059,0.12718709847160367,19.419354838709676
Germany,Mojo Legacy,True,evago mojo rental,2024-02-29,19.310344827586206,57338,1063,0.1481125844507315,19.310344827586206
Germany,Mojo Legacy,True,evago mojo rental,2024-03-31,18.032258064516128,52337,880,0.15418440292541688,18.032258064516128
Germany,Mojo Legacy,True,evago mojo rental,2024-04-30,21.333333333333332,59102,769,0.14652484861049261,21.333333333333332
Germany,Mojo Legacy,True,evago mojo rental,2024-05-31,18.903225806451612,53387,980,0.15622689721572833,18.903225806451612
Germany,Mojo Legacy,True,evago mojo rental,2024-06-30,21.1,58802,924,0.1462592548713249,21.1
Germany,Mojo Legacy,True,evago mojo rental,2024-07-31,20.06451612903226,71843,1266,0.1465499955477341,20.06451612903226
Germany,Mojo Legacy,True,evago mojo rental,2024-08-31,20.451612903225808,61686,871,0.1677812400975874,20.451612903225808
Germany,Mojo Legacy,True,evago mojo rental,2024-09-30,19.7,69286,1017,0.1457074907759213,19.7
Germany,Mojo Legacy,True,evago mojo rental,2024-10-31,19.870967741935484,67356,1062,0.1385238478930273,19.870967741935484
Germany,Mojo Legacy,True,evago mojo rental,2024-11-30,22.466666666666665,70821,973,0.15879863888709575,22.466666666666665
Germany,Mojo Legacy,True,evago mojo rental,2024-12-31,17.032258064516128,71935,1337,0.16185158437387465,17.032258064516128
Germany,Mojo Legacy,True,event barrier hire,2023-01-31,14.161290322580646,65614,1774,0.15417067181666155,14.161290322580646
Germany,Mojo Legacy,True,event barrier hire,2023-02-28,14.535714285714286,43908,2281,0.15015743147927352,14.535714285714286
Germany,Mojo Legacy,True,event barrier hire,2023-03-31,17.967741935483872,65660,1533,0.1561184911621551,17.967741935483872
Germany,Mojo Legacy,True,event barrier hire,2023-04-30,13.3,68556,2451,0.14505163473698363,13.3
Germany,Mojo Legacy,True,event barrier hire,2023-05-31,16.129032258064516,73209,2127,0.1626691430904241,16.129032258064516
Germany,Mojo Legacy,True,event barrier hire,2023-06-30,20.166666666666668,82349,1372,0.15702950248798497,20.166666666666668
Germany,Mojo Legacy,True,event barrier hire,2023-07-31,19.903225806451612,58205,1172,0.14385400732491543,19.903225806451612
Germany,Mojo Legacy,True,event barrier hire,2023-08-31,17.096774193548388,76035,1337,0.14118059866805902,17.096774193548388
Germany,Mojo Legacy,True,event barrier hire,2023-09-30,19.2,51405,949,0.1481099588374551,19.2
Germany,Mojo Legacy,True,event barrier hire,2023-10-31,19.93548387096774,68431,1243,0.1529083872661801,19.93548387096774
Germany,Mojo Legacy,True,event barrier hire,2023-11-30,20.533333333333335,63933,820,0.12475973444325877,20.533333333333335
Germany,Mojo Legacy,True,event barrier hire,2023-12-31,19.096774193548388,61759,1172,0.15379087163390423,19.096774193548388
Germany,Mojo Legacy,True,event barrier hire,2024-01-31,22.096774193548388,68912,819,0.14272054464559067,22.096774193548388
Germany,Mojo Legacy,True,event barrier hire,2024-02-29,18.724137931034484,57461,872,0.15288000307683774,18.724137931034484
Germany,Mojo Legacy,True,event barrier hire,2024-03-31,22.06451612903226,60930,1197,0.1451267550388464,22.06451612903226
Germany,Mojo Legacy,True,event barrier hire,2024-04-30,18.066666666666666,52738,1152,0.12619847660737055,18.066666666666666
Germany,Mojo Legacy,True,event barrier hire,2024-05-31,20.032258064516128,64721,928,0.1482511277468569,20.032258064516128
Germany,Mojo Legacy,True,event barrier hire,2024-06-30,19.166666666666668,63477,1075,0.1423594417196035,19.166666666666668
Germany,Mojo Legacy,True,event barrier hire,2024-07-31,19.903225806451612,64881,1096,0.15578781431402197,19.903225806451612
Germany,Mojo Legacy,True,event barrier hire,2024-08-31,22.548387096774192,78635,920,0.15452916045522758,22.548387096774192
Germany,Mojo Legacy,True,event barrier hire,2024-09-30,18.866666666666667,66039,1039,0.15110275969549541,18.866666666666667
Germany,Mojo Legacy,True,event barrier hire,2024-10-31,21.741935483870968,66030,1021,0.14865709160266938,21.741935483870968
Germany,Mojo Legacy,True,event barrier hire,2024-11-30,20.566666666666666,64970,982,0.14460614934918398,20.566666666666666
Germany,Mojo Legacy,True,event barrier hire,2024-12-31,20.258064516129032,65327,1050,0.17336682438711398,20.258064516129032
Germany,Mojo Legacy,True,event infrastructure,2023-01-31,18.70967741935484,63515,1053,0.13735582262051235,18.70967741935484
Germany,Mojo Legacy,True,event infrastructure,2023-02-28,16.071428571428573,57506,3019,0.14713521241070276,16.071428571428573
Germany,Mojo Legacy,True,event infrastructure,2023-03-31,14.838709677419354,64163,1760,0.15244538216367037,14.838709677419354
Germany,Mojo Legacy,True,event infrastructure,2023-04-30,15.633333333333333,63957,1902,0.15558758243176538,15.633333333333333
Germany,Mojo Legacy,True,event infrastructure,2023-05-31,14.96774193548387,55195,1304,0.12982847582950977,14.96774193548387
Germany,Mojo Legacy,True,event infrastructure,2023-06-30,20.666666666666668,69790,1040,0.1424045105648321,20.666666666666668
Germany,Mojo Legacy,True,event infrastructure,2023-07-31,19.903225806451612,63798,1206,0.15331282186720832,19.903225806451612
Germany,Mojo Legacy,True,event infrastructure,2023-08-31,19.161290322580644,62016,898,0.16145983505655048,19.161290322580644
Germany,Mojo Legacy,True,event infrastructure,2023-09-30,18.8,56686,762,0.15717950352933582,18.8
Germany,Mojo Legacy,True,event infrastructure,2023-10-31,18.70967741935484,65890,1239,0.16685711967126104,18.70967741935484
Germany,Mojo Legacy,True,event infrastructure,2023-11-30,20.6,65315,883,0.14940898720342283,20.6
Germany,Mojo Legacy,True,event infrastructure,2023-12-31,18.967741935483872,60002,1275,0.1314411518946591,18.967741935483872
Germany,Mojo Legacy,True,event infrastructure,2024-01-31,21.838709677419356,72964,1044,0.1385650429882131,21.838709677419356
Germany,Mojo Legacy,True,event infrastructure,2024-02-29,21.689655172413794,63395,844,0.14709530407798024,21.689655172413794
Germany,Mojo Legacy,True,event infrastructure,2024-03-31,21.516129032258064,68441,1029,0.14808720793569308,21.516129032258064
Germany,Mojo Legacy,True,event infrastructure,2024-04-30,19.3,62346,1060,0.140992786467164,19.3
Germany,Mojo Legacy,True,event infrastructure,2024-05-31,17.70967741935484,63729,979,0.14698958355438413,17.70967741935484
Germany,Mojo Legacy,True,event infrastructure,2024-06-30,17.5,71854,1208,0.16891769666970052,17.5
Germany,Mojo Legacy,True,event infrastructure,2024-07-31,20.967741935483872,66791,984,0.14692703238451493,20.967741935483872
Germany,Mojo Legacy,True,event infrastructure,2024-08-31,19.70967741935484,59968,948,0.15995370507309387,19.70967741935484
Germany,Mojo Legacy,True,event infrastructure,2024-09-30,20.4,54237,655,0.12975960495609648,20.4
Germany,Mojo Legacy,True,event infrastructure,2024-10-31,20.548387096774192,66173,1072,0.13833723912666893,20.548387096774192
Germany,Mojo Legacy,True,event infrastructure,2024-11-30,16.566666666666666,66101,1172,0.1395955076098786,16.566666666666666
Germany,Mojo Legacy,True,event infrastructure,2024-12-31,21.096774193548388,75282,1020,0.15395904839405017,21.096774193548388
Germany,Mojo Legacy,True,event security,2023-01-31,15.290322580645162,64309,2403,0.15189283590942831,15.290322580645162
Germany,Mojo Legacy,True,event security,2023-02-28,19.892857142857142,50140,1309,0.14422048853464134,19.892857142857142
Germany,Mojo Legacy,True,event security,2023-03-31,17.096774193548388,58204,2255,0.14005628110334883,17.096774193548388
Germany,Mojo Legacy,True,event security,2023-04-30,17.433333333333334,62559,2363,0.14679864604591691,17.433333333333334
Germany,Mojo Legacy,True,event security,2023-05-31,16.419354838709676,61843,1762,0.13545855797550727,16.419354838709676
Germany,Mojo Legacy,True,event security,2023-06-30,21.1,66387,917,0.14953431227956446,21.1
Germany,Mojo Legacy,True,event security,2023-07-31,16.161290322580644,61291,1138,0.15575044149296816,16.161290322580644
Germany,Mojo Legacy,True,event security,2023-08-31,20.06451612903226,70601,1209,0.13730839533694902,20.06451612903226
Germany,Mojo Legacy,True,event security,2023-09-30,19.633333333333333,60257,995,0.14739048688756906,19.633333333333333
Germany,Mojo Legacy,True,event security,2023-10-31,20.0,57151,807,0.17471657943063504,20.0
Germany,Mojo Legacy,True,event security,2023-11-30,18.9,49700,851,0.15344567958003943,18.9
Germany,Mojo Legacy,True,event security,2023-12-31,21.387096774193548,68918,949,0.16035073705232758,21.387096774193548
Germany,Mojo Legacy,True,event security,2024-01-31,21.322580645161292,64291,1056,0.148867013720182,21.322580645161292
Germany,Mojo Legacy,True,event security,2024-02-29,18.862068965517242,55307,1111,0.1633493912514767,18.862068965517242
Germany,Mojo Legacy,True,event security,2024-03-31,20.612903225806452,66172,985,0.1298012103966692,20.612903225806452
Germany,Mojo Legacy,True,event security,2024-04-30,23.3,65622,847,0.14173529640819435,23.3
Germany,Mojo Legacy,True,event security,2024-05-31,16.451612903225808,63404,1248,0.15008520573830533,16.451612903225808
Germany,Mojo Legacy,True,event security,2024-06-30,22.566666666666666,70500,754,0.14270011003196428,22.566666666666666
Germany,Mojo Legacy,True,event security,2024-07-31,20.70967741935484,56837,810,0.1521726741722008,20.70967741935484
Germany,Mojo Legacy,True,event security,2024-08-31,19.35483870967742,69532,1027,0.14824435717270149,19.35483870967742
Germany,Mojo Legacy,True,event security,2024-09-30,21.766666666666666,65292,938,0.1550852541514081,21.766666666666666
Germany,Mojo Legacy,True,event security,2024-10-31,20.032258064516128,57513,842,0.13698331210216338,20.032258064516128
Germany,Mojo Legacy,True,event security,2024-11-30,20.2,56217,839,0.15442965774630923,20.2
Germany,Mojo Legacy,True,event security,2024-12-31,19.612903225806452,71678,1083,0.14544092398918704,19.612903225806452
Germany,Mojo Legacy,True,festival fencing,2023-01-31,15.612903225806452,60072,2192,0.16371030168227418,15.612903225806452
Germany,Mojo Legacy,True,festival fencing,2023-02-28,13.821428571428571,63258,1968,0.13864750074013307,13.821428571428571
Germany,Mojo Legacy,True,festival fencing,2023-03-31,15.129032258064516,64855,1621,0.15836892124646895,15.129032258064516
Germany,Mojo Legacy,True,festival fencing,2023-04-30,14.4,64129,2171,0.1425028006838892,14.4
Germany,Mojo Legacy,True,festival fencing,2023-05-31,14.193548387096774,63254,1822,0.14424760226571035,14.193548387096774
Germany,Mojo Legacy,True,festival fencing,2023-06-30,18.366666666666667,61589,888,0.1517014003538275,18.366666666666667
Germany,Mojo Legacy,True,festival fencing,2023-07-31,20.129032258064516,67147,1095,0.14529272478648506,20.129032258064516
Germany,Mojo Legacy,True,festival fencing,2023-08-31,22.06451612903226,72583,891,0.1487184858347604,22.06451612903226
Germany,Mojo Legacy,True,festival fencing,2023-09-30,21.666666666666668,55453,714,0.1345515967924739,21.666666666666668
Germany,Mojo Legacy,True,festival fencing,2023-10-31,19.93548387096774,73510,1228,0.1375134888137556,19.93548387096774
Germany,Mojo Legacy,True,festival fencing,2023-11-30,20.933333333333334,57751,719,0.15545452413319882,20.933333333333334
Germany,Mojo Legacy,True,festival fencing,2023-12-31,19.806451612903224,64327,985,0.1540364197432048,19.806451612903224
Germany,Mojo Legacy,True,festival fencing,2024-01-31,21.838709677419356,70117,978,0.1395016485910461,21.838709677419356
Germany,Mojo Legacy,True,festival fencing,2024-02-29,19.17241379310345,68636,1014,0.14934925470154206,19.17241379310345
Germany,Mojo Legacy,True,festival fencing,2024-03-31,18.06451612903226,61565,974,0.14881511364530856,18.06451612903226
Germany,Mojo Legacy,True,festival fencing,2024-04-30,18.866666666666667,72430,1444,0.12906060130653468,18.866666666666667
Germany,Mojo Legacy,True,festival fencing,2024-05-31,19.64516129032258,66084,897,0.13818585411210502,19.64516129032258
Germany,Mojo Legacy,True,festival fencing,2024-06-30,19.566666666666666,53111,1000,0.1414464731261208,19.566666666666666
Germany,Mojo Legacy,True,festival fencing,2024-07-31,19.387096774193548,57203,831,0.15408107545055968,19.387096774193548
Germany,Mojo Legacy,True,festival fencing,2024-08-31,21.419354838709676,60677,870,0.16786156305237848,21.419354838709676
Germany,Mojo Legacy,True,festival fencing,2024-09-30,17.166666666666668,67411,1304,0.1435502323391503,17.166666666666668
Germany,Mojo Legacy,True,festival fencing,2024-10-31,19.483870967741936,60264,1063,0.13923909195897807,19.483870967741936
Germany,Mojo Legacy,True,festival fencing,2024-11-30,18.2,57003,1160,0.1433676896762001,18.2
Germany,Mojo Legacy,True,festival fencing,2024-12-31,17.967741935483872,52706,878,0.15185387846658727,17.967741935483872
Germany,Mojo Legacy,True,mojo barrier hire,2023-01-31,14.387096774193548,61047,2196,0.15203359015963572,14.387096774193548
Germany,Mojo Legacy,True,mojo barrier hire,2023-02-28,15.107142857142858,67170,1683,0.14673216726837515,15.107142857142858
Germany,Mojo Legacy,True,mojo barrier hire,2023-03-31,16.419354838709676,62674,2015,0.14764901481473292,16.419354838709676
Germany,Mojo Legacy,True,mojo barrier hire,2023-04-30,16.033333333333335,64223,3141,0.14306910908540474,16.033333333333335
Germany,Mojo Legacy,True,mojo barrier hire,2023-05-31,12.451612903225806,55160,2321,0.1573468076567144,12.451612903225806
Germany,Mojo Legacy,True,mojo barrier hire,2023-06-30,22.033333333333335,60252,901,0.15632675705977853,22.033333333333335
Germany,Mojo Legacy,True,mojo barrier hire,2023-07-31,20.93548387096774,66772,765,0.16474935485621547,20.93548387096774
Germany,Mojo Legacy,True,mojo barrier hire,2023-08-31,20.677419354838708,68340,1059,0.14200664645643593,20.677419354838708
Germany,Mojo Legacy,True,mojo barrier hire,2023-09-30,20.933333333333334,56176,855,0.16808145716200698,20.933333333333334
Germany,Mojo Legacy,True,mojo barrier hire,2023-10-31,18.93548387096774,61681,1097,0.15053145653084848,18.93548387096774
Germany,Mojo Legacy,True,mojo barrier hire,2023-11-30,20.6,67016,955,0.1426889868973045,20.6
Germany,Mojo Legacy,True,mojo barrier hire,2023-12-31,21.677419354838708,62535,848,0.14836312795592269,21.677419354838708
Germany,Mojo Legacy,True,mojo barrier hire,2024-01-31,17.096774193548388,67398,1117,0.1394384228961563,17.096774193548388
Germany,Mojo Legacy,True,mojo barrier hire,2024-02-29,19.655172413793103,67980,1207,0.14447126295387933,19.655172413793103
Germany,Mojo Legacy,True,mojo barrier hire,2024-03-31,21.967741935483872,70069,989,0.1508203977748104,21.967741935483872
Germany,Mojo Legacy,True,mojo barrier hire,2024-04-30,22.2,72086,914,0.14938542888748074,22.2
Germany,Mojo Legacy,True,mojo barrier hire,2024-05-31,20.741935483870968,58083,868,0.1604635851391347,20.741935483870968
Germany,Mojo Legacy,True,mojo barrier hire,2024-06-30,18.366666666666667,69020,1168,0.16556418726464775,18.366666666666667
Germany,Mojo Legacy,True,mojo barrier hire,2024-07-31,20.06451612903226,68136,1342,0.15100332378802706,20.06451612903226
Germany,Mojo Legacy,True,mojo barrier hire,2024-08-31,21.322580645161292,56879,895,0.15228171610573696,21.322580645161292
Germany,Mojo Legacy,True,mojo barrier hire,2024-09-30,21.066666666666666,64572,1014,0.1418482404962896,21.066666666666666
Germany,Mojo Legacy,True,mojo barrier hire,2024-10-31,17.967741935483872,60440,987,0.14405964441913033,17.967741935483872
Germany,Mojo Legacy,True,mojo barrier hire,2024-11-30,18.433333333333334,64756,1063,0.15203578074117885,18.433333333333334
Germany,Mojo Legacy,True,mojo barrier hire,2024-12-31,17.774193548387096,63102,1093,0.1646746602884437,17.774193548387096
Germany,Mojo Legacy,True,mojo construction barriers,2023-01-31,19.161290322580644,54154,1346,0.16499751328934115,19.161290322580644
Germany,Mojo Legacy,True,mojo construction barriers,2023-02-28,16.107142857142858,61942,1821,0.16333825883394518,16.107142857142858
Germany,Mojo Legacy,True,mojo construction barriers,2023-03-31,18.0,69716,1730,0.17141640043208983,18.0
Germany,Mojo Legacy,True,mojo construction barriers,2023-04-30,15.1,56535,2561,0.13089185811893247,15.1
Germany,Mojo Legacy,True,mojo construction barriers,2023-05-31,18.225806451612904,64637,2190,0.151379773773355,18.225806451612904
Germany,Mojo Legacy,True,mojo construction barriers,2023-06-30,19.166666666666668,65621,903,0.14925306324468654,19.166666666666668
Germany,Mojo Legacy,True,mojo construction barriers,2023-07-31,21.677419354838708,67702,767,0.16581676069455487,21.677419354838708
Germany,Mojo Legacy,True,mojo construction barriers,2023-08-31,22.35483870967742,56521,732,0.14954258442377444,22.35483870967742
Germany,Mojo Legacy,True,mojo construction barriers,2023-09-30,18.666666666666668,67124,1383,0.14028782379431795,18.666666666666668
Germany,Mojo Legacy,True,mojo construction barriers,2023-10-31,21.967741935483872,61011,856,0.1497862773965642,21.967741935483872
Germany,Mojo Legacy,True,mojo construction barriers,2023-11-30,21.533333333333335,53066,632,0.1372756758705411,21.533333333333335
Germany,Mojo Legacy,True,mojo construction barriers,2023-12-31,21.387096774193548,65573,752,0.16159029883739148,21.387096774193548
Germany,Mojo Legacy,True,mojo construction barriers,2024-01-31,20.419354838709676,75856,1189,0.1671469028173534,20.419354838709676
Germany,Mojo Legacy,True,mojo construction barriers,2024-02-29,21.551724137931036,55590,669,0.1432563718894747,21.551724137931036
Germany,Mojo Legacy,True,mojo construction barriers,2024-03-31,18.70967741935484,58022,1144,0.15010402136611548,18.70967741935484
Germany,Mojo Legacy,True,mojo construction barriers,2024-04-30,18.366666666666667,68119,1133,0.1656652021273568,18.366666666666667
Germany,Mojo Legacy,True,mojo construction barriers,2024-05-31,20.258064516129032,64054,1065,0.1367373868895514,20.258064516129032
Germany,Mojo Legacy,True,mojo construction barriers,2024-06-30,23.833333333333332,64588,741,0.15334955578451334,23.833333333333332
