keyword,country,keyword_type,is_mojo_keyword,date,ranking,search_volume,clicks,impressions,ctr,avg_position,organic_traffic,organic_traffic_potential
mojo rental,Australia,brand,True,2023-10-01,21.285714285714285,4914.142857142857,829,25335,0.028162203912869197,21.549406021654843,810,230.86577181208054
mojo rental,Australia,brand,True,2023-10-08,25.428571428571427,2447.5714285714284,199,17022,0.012147416336325585,24.331816862355762,187,96.25280898876403
mojo rental,Australia,brand,True,2023-10-15,15.571428571428571,4552.714285714285,2701,40865,0.0602585205479806,15.209530916799238,2745,292.3761467889908
mojo rental,Australia,brand,True,2023-10-22,25.285714285714285,3681.0,2196,25570,0.062106769741741855,24.919734819799157,2039,145.5762711864407
mojo rental,Australia,brand,True,2023-10-29,24.571428571428573,5408.857142857143,440,34865,0.011999952548259685,24.671622855449975,438,220.12790697674419
mojo rental,Australia,brand,True,2023-11-05,19.714285714285715,3877.5714285714284,2300,33795,0.04368386047413087,19.244818722165626,2086,196.68840579710144
mojo rental,Australia,brand,True,2023-11-12,16.571428571428573,2744.285714285714,551,20153,0.03026862300666187,16.705631757830023,570,165.60344827586206
mojo rental,Australia,brand,True,2023-11-19,24.857142857142858,5574.285714285715,345,44556,0.008207565810096757,25.021970121985596,314,224.2528735632184
mojo rental,Australia,brand,True,2023-11-26,18.285714285714285,4894.571428571428,1436,27076,0.043356579963965296,17.94330340920666,1564,267.671875
mojo rental,Australia,brand,True,2023-12-03,23.142857142857142,3565.5714285714284,2994,22472,0.12369195681814818,22.44337924331975,3085,154.0679012345679
mojo rental,Australia,brand,True,2023-12-10,19.571428571428573,4932.714285714285,522,24485,0.024570240181191243,19.56814270207581,486,252.0364963503649
mojo rental,Australia,brand,True,2023-12-17,21.285714285714285,3845.0,522,29095,0.0155390983895911,21.525902317434934,549,180.63758389261744
mojo rental,Australia,brand,True,2023-12-24,17.857142857142858,4177.857142857143,658,27464,0.022587226503136944,17.972469380535994,673,233.96
mojo rental,Australia,brand,True,2023-12-31,6.857142857142857,4327.428571428572,2599,26237,0.08733347651087763,6.189332196836182,2854,631.0833333333334
mojo rental,Australia,brand,True,2024-01-07,22.0,4384.857142857143,2459,26250,0.08423119083948996,21.908750935455377,2435,199.31168831168833
mojo rental,Australia,brand,True,2024-01-14,18.857142857142858,3831.285714285714,1316,25740,0.04897845123820964,18.340096341723893,1350,203.17424242424244
mojo rental,Australia,brand,True,2024-01-21,21.0,3750.714285714286,614,30299,0.040669279130946215,21.329113338742907,609,178.60544217687075
mojo rental,Australia,brand,True,2024-01-28,31.285714285714285,4268.857142857143,216,29817,0.008101185248746385,31.208953656771833,229,136.44748858447488
mojo rental,Australia,brand,True,2024-02-04,17.571428571428573,3995.714285714286,1754,30261,0.050733164086922966,17.147779625450035,1908,227.39837398373984
mojo rental,Australia,brand,True,2024-02-11,11.142857142857142,3361.8571428571427,1611,21515,0.05899460687041967,11.232960942217357,1817,301.7051282051282
mojo rental,Australia,brand,True,2024-02-18,29.571428571428573,1999.857142857143,109,17402,0.0076328417674766435,29.312475044679438,104,67.6280193236715
mojo rental,Australia,brand,True,2024-02-25,19.714285714285715,2837.4285714285716,2513,20983,0.07050901415803569,19.856504507829925,2309,143.92753623188406
mojo rental,Australia,brand,True,2024-03-03,18.142857142857142,4292.714285714285,465,23680,0.024167585177745244,18.350939565058287,448,236.6062992125984
mojo rental,Australia,brand,True,2024-03-10,18.571428571428573,4824.285714285715,874,40801,0.020100711897292827,19.51126450082424,855,259.7692307692308
mojo rental,Australia,brand,True,2024-03-17,16.857142857142858,3919.8571428571427,1043,25485,0.038497304912748685,16.51359697308167,903,232.53389830508473
mojo rental,Australia,brand,True,2024-03-24,19.857142857142858,5040.571428571428,903,31761,0.045380696648411836,20.007055612580906,973,253.84172661870502
mojo rental,Australia,brand,True,2024-03-31,16.142857142857142,3115.285714285714,1458,18192,0.08304611945891768,16.313531733244357,1572,192.98230088495575
mojo rental,Australia,brand,True,2024-04-07,21.714285714285715,4464.142857142857,395,26350,0.019032336223816674,21.452788493814218,354,205.58552631578945
mojo rental,Australia,brand,True,2024-04-14,21.571428571428573,4262.571428571428,321,29481,0.012771241223190314,21.952389874387453,287,197.60264900662247
mojo rental,Australia,brand,True,2024-04-21,18.142857142857142,3693.5714285714284,337,26634,0.018174102520303714,18.45755234019839,321,203.5826771653543
mojo rental,Australia,brand,True,2024-04-28,11.571428571428571,4348.571428571428,2981,37170,0.08496545915145211,11.228459999981368,3330,375.8024691358024
mojo rental,Australia,brand,True,2024-05-05,15.857142857142858,5546.285714285715,2462,38882,0.08402617821915684,15.90320937300741,2543,349.76576576576576
mojo rental,Australia,brand,True,2024-05-12,17.285714285714285,3968.0,717,31469,0.026882184724113987,16.87335975177619,706,229.55371900826447
mojo rental,Australia,brand,True,2024-05-19,12.142857142857142,2615.714285714286,1680,20418,0.08852538528525233,12.198047512790096,1724,215.41176470588235
mojo rental,Australia,brand,True,2024-05-26,21.0,4427.428571428572,597,31550,0.01739952156347423,20.40108068357507,566,210.8299319727891
mojo rental,Australia,brand,True,2024-06-02,22.285714285714285,3014.1428571428573,697,20300,0.03561246678080173,22.668675521531036,702,135.25
mojo rental,Australia,brand,True,2024-06-09,20.142857142857142,4759.428571428572,995,26817,0.030647497708710385,19.97288245019207,985,236.28368794326244
mojo rental,Australia,brand,True,2024-06-16,27.428571428571427,4775.428571428572,1779,34023,0.06021537926468349,27.835769290732646,1867,174.10416666666669
mojo rental,Australia,brand,True,2024-06-23,19.571428571428573,3357.714285714286,2247,18409,0.08192853569109171,19.40886017007713,2540,171.5620437956204
mojo rental,Australia,brand,True,2024-06-30,26.714285714285715,3323.0,148,26204,0.012921036116536415,26.706777447721493,157,124.39037433155079
mojo rental,Australia,brand,True,2024-07-07,27.571428571428573,3841.1428571428573,691,25703,0.08707510992421841,28.294948469588057,718,139.3160621761658
mojo rental,Australia,brand,True,2024-07-14,21.428571428571427,4529.142857142857,752,38924,0.018202439419216815,21.47678828646338,696,211.35999999999999
mojo rental,Australia,brand,True,2024-07-21,21.285714285714285,3917.285714285714,415,23812,0.029357418602517567,21.462114637642554,386,184.03355704697987
mojo rental,Australia,brand,True,2024-07-28,26.714285714285715,4628.714285714285,250,34250,0.008362388114144614,26.80803288298466,261,173.26737967914437
mojo rental,Australia,brand,True,2024-08-04,22.285714285714285,4424.142857142857,771,35718,0.016991229576231056,22.563095244688878,690,198.51923076923075
mojo rental,Australia,brand,True,2024-08-11,26.285714285714285,3277.1428571428573,284,25525,0.018346087119487115,25.927995662639898,279,124.67391304347828
mojo rental,Australia,brand,True,2024-08-18,23.0,4254.571428571428,659,32323,0.026148185039034582,22.930956703476088,684,184.9813664596273
mojo rental,Australia,brand,True,2024-08-25,19.142857142857142,5836.571428571428,891,39637,0.029522311120391127,19.237787522109866,925,304.8955223880597
mojo rental,Australia,brand,True,2024-09-01,17.142857142857142,5520.0,2332,36543,0.06103664886925512,17.129556082761926,2056,322.0
mojo rental,Australia,brand,True,2024-09-08,20.428571428571427,2612.0,785,20832,0.0832715782190024,20.708727680413354,847,127.86013986013987
mojo rental,Australia,brand,True,2024-09-15,21.714285714285715,4541.285714285715,1570,34496,0.06310739604743701,22.344668443450114,1445,209.13815789473685
mojo rental,Australia,brand,True,2024-09-22,26.285714285714285,3933.5714285714284,261,27654,0.012298118512403786,26.94346543373538,262,149.64673913043478
mojo rental,Australia,brand,True,2024-09-29,19.571428571428573,3253.1428571428573,400,22176,0.11470481549920156,19.37100178284734,411,166.21897810218977
mojo rental,Australia,brand,True,2024-10-06,22.714285714285715,4061.0,1322,35572,0.02266730409161027,22.748739307311244,1308,178.78616352201257
mojo rental,Australia,brand,True,2024-10-13,16.142857142857142,3541.8571428571427,2157,23795,0.09812108709539162,15.274476173057094,2402,219.40707964601768
mojo rental,Australia,brand,True,2024-10-20,20.571428571428573,2961.714285714286,353,19110,0.020670366069912773,20.799693255075574,341,143.9722222222222
mojo rental,Australia,brand,True,2024-10-27,22.857142857142858,4231.857142857143,487,25458,0.016106134058613043,22.939639957141456,452,185.14375
mojo rental,Australia,brand,True,2024-11-03,32.0,4314.142857142857,148,30129,0.006728925307509314,32.02091724311064,144,134.81696428571428
mojo rental,Australia,brand,True,2024-11-10,17.714285714285715,3986.1428571428573,966,29145,0.05265813499910927,17.44571203685001,955,225.0241935483871
mojo rental,Australia,brand,True,2024-11-17,15.0,2690.714285714286,639,20646,0.03016513475968859,15.226938253429765,656,179.38095238095238
mojo rental,Australia,brand,True,2024-11-24,20.428571428571427,3472.285714285714,634,28531,0.025519540435332926,20.38417074045402,590,169.97202797202797
mojo rental,Australia,brand,True,2024-12-01,15.428571428571429,4946.571428571428,4359,39580,0.08711802044202623,15.362304420663234,4626,320.6111111111111
mojo rental,Australia,brand,True,2024-12-08,29.0,5467.857142857143,346,45421,0.01781725107257944,28.791922948952106,341,188.54679802955667
mojo rental,Australia,brand,True,2024-12-15,15.142857142857142,4203.428571428572,3664,27513,0.13419474339644805,15.08298202523346,3739,277.5849056603774
mojo rental,Australia,brand,True,2024-12-22,22.714285714285715,2460.8571428571427,111,15639,0.009807511396171243,22.712134039662896,112,108.33962264150942
mojo rental,Australia,brand,True,2024-12-29,23.0,3070.714285714286,661,16730,0.042056066157412496,23.011744400559024,648,133.50931677018633
mojo rental,Australia,brand,True,2025-01-05,7.0,1670.5,221,3378,0.12870500985231226,6.402482904133474,186,238.64285714285714
mojo rental,Croatia,brand,True,2023-01-01,30.0,6562.0,57,9141,0.0062356416147029,29.58699491284156,58,218.73333333333332
mojo rental,Croatia,brand,True,2023-01-08,29.285714285714285,3228.8571428571427,163,24915,0.008640850749036328,29.097457579710074,158,110.25365853658536
mojo rental,Croatia,brand,True,2023-01-15,17.285714285714285,4518.142857142857,787,31894,0.0305005901567435,17.276447498175507,764,261.3801652892562
mojo rental,Croatia,brand,True,2023-01-22,32.0,4431.714285714285,254,36273,0.009160849293455514,31.73875684288281,261,138.49107142857142
mojo rental,Croatia,brand,True,2023-01-29,22.571428571428573,3417.5714285714284,286,17655,0.01864156759944673,22.746342689627657,272,151.41139240506328
mojo rental,Croatia,brand,True,2023-02-05,23.285714285714285,2755.8571428571427,596,17385,0.026275934919062816,23.18341451909234,511,118.34969325153374
mojo rental,Croatia,brand,True,2023-02-12,24.857142857142858,4269.428571428572,505,27853,0.018122373110014443,25.342366447668237,446,171.75862068965517
mojo rental,Croatia,brand,True,2023-02-19,32.857142857142854,4260.142857142857,342,27666,0.013268162025714745,32.77140285721548,367,129.65652173913043
mojo rental,Croatia,brand,True,2023-02-26,31.428571428571427,5521.714285714285,395,41311,0.012491217010755413,31.81961704512467,374,175.6909090909091
mojo rental,Croatia,brand,True,2023-03-05,32.0,4019.714285714286,306,28726,0.0092188236489995,32.465722450976656,306,125.61607142857143
mojo rental,Croatia,brand,True,2023-03-12,29.0,4519.857142857143,469,30504,0.016408027355732914,28.657520284045535,508,155.85714285714286
mojo rental,Croatia,brand,True,2023-03-19,22.0,3682.1428571428573,773,26491,0.040973339594872385,22.0743391250642,668,167.3701298701299
mojo rental,Croatia,brand,True,2023-03-26,27.285714285714285,3318.4285714285716,184,23823,0.0111747642644084,26.56086368480452,176,121.61780104712044
mojo rental,Croatia,brand,True,2023-04-02,17.0,4972.0,577,40546,0.016019972322956787,16.73327583736093,564,292.4705882352941
mojo rental,Croatia,brand,True,2023-04-09,18.857142857142858,3937.1428571428573,287,28184,0.029492157649967328,18.122461796818868,288,208.7878787878788
mojo rental,Croatia,brand,True,2023-04-16,26.714285714285715,5134.142857142857,410,31668,0.015161806978957085,26.767868782309254,377,192.18716577540104
mojo rental,Croatia,brand,True,2023-04-23,19.857142857142858,2895.8571428571427,1069,21958,0.04853768401121685,19.575519300257003,1122,145.83453237410072
mojo rental,Croatia,brand,True,2023-04-30,22.285714285714285,3587.5714285714284,458,29811,0.02724053243133236,22.842045055895067,465,160.98076923076923
mojo rental,Croatia,brand,True,2023-05-07,19.714285714285715,3563.5714285714284,1084,16536,0.05611969890373346,20.335936651460806,1224,180.76086956521738
mojo rental,Croatia,brand,True,2023-05-14,25.428571428571427,3769.285714285714,320,26906,0.012257273451236101,24.990627972955263,337,148.23033707865167
mojo rental,Croatia,brand,True,2023-05-21,33.714285714285715,3952.0,222,27615,0.008812696207907356,33.638258490177236,208,117.22033898305085
mojo rental,Croatia,brand,True,2023-05-28,27.714285714285715,4255.714285714285,1451,24932,0.11525908153204767,28.20363126882464,1460,153.5567010309278
mojo rental,Croatia,brand,True,2023-06-04,26.714285714285715,4727.285714285715,402,34653,0.012458058368958929,26.52101763618608,424,176.9572192513369
mojo rental,Croatia,brand,True,2023-06-11,12.857142857142858,4777.428571428572,2415,31051,0.0768425060497461,12.741325937740573,2483,371.5777777777778
mojo rental,Croatia,brand,True,2023-06-18,13.0,4612.285714285715,1689,27131,0.0632680236398053,13.081719640941218,1631,354.7912087912088
mojo rental,Croatia,brand,True,2023-06-25,21.0,1712.0,195,11036,0.022581815257721172,20.767809172846626,184,81.52380952380952
mojo rental,Croatia,brand,True,2023-07-02,22.857142857142858,4470.142857142857,688,30593,0.027943578609954188,23.524887531731615,657,195.56874999999997
mojo rental,Croatia,brand,True,2023-07-09,23.714285714285715,4013.8571428571427,4529,28213,0.11478907695470461,23.665417020042884,4751,169.2590361445783
mojo rental,Croatia,brand,True,2023-07-16,22.0,3528.714285714286,1438,21038,0.03756155047998194,21.98668290591636,1391,160.3961038961039
mojo rental,Croatia,brand,True,2023-07-23,18.142857142857142,2857.285714285714,2766,20467,0.08486842169991375,17.868713679319598,2467,157.48818897637796
mojo rental,Croatia,brand,True,2023-07-30,14.142857142857142,4385.285714285715,808,30111,0.03441838872324547,13.89119917147679,839,310.0707070707071
mojo rental,Croatia,brand,True,2023-08-06,13.285714285714286,3664.5714285714284,1864,27291,0.08762593376768399,14.103721762333944,2067,275.8279569892473
mojo rental,Croatia,brand,True,2023-08-13,20.0,2970.4285714285716,697,20968,0.06971147619871212,19.782517761187144,729,148.52142857142857
mojo rental,Croatia,brand,True,2023-08-20,8.857142857142858,3041.8571428571427,2777,27189,0.11318493719116204,8.938272632973167,2759,343.4354838709677
mojo rental,Croatia,brand,True,2023-08-27,11.714285714285714,4544.0,3701,30815,0.07843676960763335,11.556944633206149,4074,387.9024390243903
mojo rental,Croatia,brand,True,2023-09-03,18.0,4872.714285714285,2854,42142,0.0490907064746872,17.923829655576444,3290,270.70634920634916
mojo rental,Croatia,brand,True,2023-09-10,24.0,3268.714285714286,407,21136,0.019745355867927642,24.402337443905715,450,136.19642857142856
mojo rental,Croatia,brand,True,2023-09-17,17.0,6161.714285714285,2313,39594,0.06739096633828243,16.850214649729285,2194,362.453781512605
mojo rental,Croatia,brand,True,2023-09-24,14.714285714285714,3304.0,1180,18582,0.07028546977944324,14.855791695444298,1330,224.54368932038835
mojo rental,Croatia,brand,True,2023-10-01,26.428571428571427,4186.571428571428,1909,29393,0.05614199264511246,26.9326222779199,1922,158.4108108108108
mojo rental,Croatia,brand,True,2023-10-08,25.0,4016.0,521,28428,0.017321986376004572,25.708910830768737,527,160.64000000000001
mojo rental,Croatia,brand,True,2023-10-15,25.285714285714285,4680.857142857143,517,33999,0.030448364398286885,24.92214315464862,515,185.11864406779662
mojo rental,Croatia,brand,True,2023-10-22,18.142857142857142,3239.0,234,25416,0.015706725272131943,17.394712722427148,233,178.5275590551181
mojo rental,Croatia,brand,True,2023-10-29,39.714285714285715,4110.0,145,32393,0.0043360278735684,39.28642184530148,142,103.48920863309353
mojo rental,Croatia,brand,True,2023-11-05,16.857142857142858,4767.0,1981,29760,0.04020042578665557,16.197244873967247,1784,282.7881355932204
mojo rental,Croatia,brand,True,2023-11-12,23.714285714285715,4126.714285714285,369,29120,0.012452099863808899,23.817985831490482,377,174.0180722891566
mojo rental,Croatia,brand,True,2023-11-19,16.714285714285715,3761.285714285714,1909,25278,0.06714442035111,15.996002471566365,1855,225.03418803418802
mojo rental,Croatia,brand,True,2023-11-26,13.142857142857142,4344.857142857143,2819,31629,0.09326614781738633,12.708691103690303,3157,330.5869565217392
mojo rental,Croatia,brand,True,2023-12-03,24.571428571428573,5320.428571428572,1629,41263,0.031058053388452377,24.21707265030009,1663,216.52906976744185
mojo rental,Croatia,brand,True,2023-12-10,24.142857142857142,4383.142857142857,1037,35715,0.024520156373693616,24.400583206195453,936,181.55029585798817
mojo rental,Croatia,brand,True,2023-12-17,15.142857142857142,4798.428571428572,1472,37109,0.04116765888371824,15.517950907681879,1478,316.87735849056605
mojo rental,Croatia,brand,True,2023-12-24,16.0,5061.857142857143,1542,36784,0.057353446752004746,15.875404309985111,1529,316.36607142857144
mojo rental,Croatia,brand,True,2023-12-31,21.714285714285715,4824.428571428572,3192,34050,0.07669643568959808,21.440821950389047,3034,222.17763157894737
mojo rental,Croatia,brand,True,2024-01-07,16.142857142857142,2562.5714285714284,606,16305,0.07929117976995308,15.974717655629263,598,158.7433628318584
mojo rental,Croatia,brand,True,2024-01-14,24.571428571428573,4397.142857142857,296,28326,0.011929054304721187,24.142137297371683,317,178.953488372093
mojo rental,Croatia,brand,True,2024-01-21,25.0,5671.142857142857,449,30283,0.014497183967647457,25.069309669468357,452,226.84571428571428
mojo rental,Croatia,brand,True,2024-01-28,24.571428571428573,4797.428571428572,658,35523,0.02919891768420077,24.52895898856076,606,195.2441860465116
mojo rental,Croatia,brand,True,2024-02-04,17.571428571428573,3785.5714285714284,5585,28548,0.19338869996124938,17.34166255479798,5299,215.43902439024387
mojo rental,Croatia,brand,True,2024-02-11,25.428571428571427,3079.285714285714,222,26319,0.009584420654421801,24.85063583254073,207,121.09550561797752
mojo rental,Croatia,brand,True,2024-02-18,29.857142857142858,3120.285714285714,187,24453,0.007575369189348457,29.368707396248144,181,104.50717703349282
mojo rental,Croatia,brand,True,2024-02-25,25.571428571428573,4924.714285714285,562,37379,0.016547645077555028,25.950107678064423,552,192.58659217877093
mojo rental,Croatia,brand,True,2024-03-03,24.285714285714285,4019.1428571428573,337,30070,0.012690028811000688,24.64076977340298,316,165.49411764705883
mojo rental,Croatia,brand,True,2024-03-10,22.142857142857142,3575.4285714285716,601,27493,0.018224317581127043,21.627360708989592,639,161.4709677419355
mojo rental,Croatia,brand,True,2024-03-17,20.142857142857142,4684.285714285715,635,27332,0.03279117024185024,21.291669980483082,637,232.55319148936172
mojo rental,Croatia,brand,True,2024-03-24,20.0,3403.1428571428573,1107,20074,0.09001319533769983,20.3955106531697,1070,170.15714285714287
mojo rental,Croatia,brand,True,2024-03-31,15.142857142857142,4076.5714285714284,1223,24512,0.07380232165082716,14.930587026705595,1228,269.20754716981133
mojo rental,Croatia,brand,True,2024-04-07,26.285714285714285,3397.4285714285716,892,21040,0.05261872574607831,25.85339388698847,972,129.25
mojo rental,Croatia,brand,True,2024-04-14,24.857142857142858,2832.0,163,21546,0.011701231043880114,24.46745218002707,157,113.93103448275862
mojo rental,Croatia,brand,True,2024-04-21,14.571428571428571,4169.857142857143,2972,29084,0.09309684502153737,14.937721370378144,2990,286.1666666666667
mojo rental,Croatia,brand,True,2024-04-28,23.285714285714285,4065.4285714285716,439,26186,0.018401274954534728,23.450102659026307,405,174.58895705521473
mojo rental,Croatia,brand,True,2024-05-05,18.285714285714285,3288.0,1682,23460,0.03884109060581598,17.535061843037923,1767,179.8125
mojo rental,Croatia,brand,True,2024-05-12,24.0,3571.5714285714284,330,21596,0.017270577543182255,24.82405618267103,339,148.81547619047618
mojo rental,Croatia,brand,True,2024-05-19,19.285714285714285,3300.5714285714284,1515,24103,0.06683344824428124,19.463553686245756,1477,171.14074074074074
mojo rental,Croatia,brand,True,2024-05-26,14.571428571428571,3361.285714285714,1146,21986,0.04830695866202194,14.202673099822702,1090,230.6764705882353
mojo rental,Croatia,brand,True,2024-06-02,25.285714285714285,5835.0,2306,50135,0.04318875773878459,25.19410664060069,2189,230.7627118644068
mojo rental,Croatia,brand,True,2024-06-09,19.285714285714285,5227.428571428572,1697,35080,0.058209578654179715,19.743791540160334,1761,271.0518518518519
mojo rental,Croatia,brand,True,2024-06-16,14.142857142857142,2531.4285714285716,654,19209,0.03940340408081967,13.983913138803945,568,178.989898989899
mojo rental,Croatia,brand,True,2024-06-23,31.285714285714285,4862.857142857143,1316,33388,0.027266933961784888,30.623079679393978,1267,155.4337899543379
mojo rental,Croatia,brand,True,2024-06-30,25.428571428571427,3630.0,295,26632,0.00983590222656563,25.93324145285097,291,142.75280898876403
mojo rental,Croatia,brand,True,2024-07-07,23.0,2054.4285714285716,611,15713,0.0789782730071389,22.865802144235726,548,89.32298136645963
mojo rental,Croatia,brand,True,2024-07-14,9.714285714285714,4027.4285714285716,2875,30925,0.09998006287838203,10.166677913985017,2826,414.5882352941177
mojo rental,Croatia,brand,True,2024-07-21,21.285714285714285,3539.285714285714,581,24364,0.03691800001832739,22.276841796869196,599,166.2751677852349
mojo rental,Croatia,brand,True,2024-07-28,17.0,4173.285714285715,2353,29319,0.09325117322860157,18.017640949916977,2534,245.4873949579832
mojo rental,Croatia,brand,True,2024-08-04,17.857142857142858,3213.285714285714,1281,26617,0.0424461531809202,16.787795087909522,1334,179.944
mojo rental,Croatia,brand,True,2024-08-11,15.714285714285714,4282.428571428572,3908,30674,0.12122485862190199,15.622071982602664,4253,272.51818181818186
mojo rental,Croatia,brand,True,2024-08-18,23.857142857142858,3753.1428571428573,249,27815,0.01168581628149347,23.674226809185832,239,157.31736526946108
mojo rental,Croatia,brand,True,2024-08-25,23.714285714285715,2977.1428571428573,413,20349,0.06541528845332842,23.928273061402763,403,125.5421686746988
mojo rental,Croatia,brand,True,2024-09-01,33.57142857142857,3321.4285714285716,149,21280,0.008337116170405915,33.477920678243336,155,98.93617021276597
mojo rental,Croatia,brand,True,2024-09-08,20.428571428571427,4807.285714285715,3545,35232,0.08713335039014604,20.701259718057866,3259,235.32167832167835
mojo rental,Croatia,brand,True,2024-09-15,12.428571428571429,3862.0,1240,28914,0.057157686169968046,12.328357048420528,1374,310.735632183908
mojo rental,Croatia,brand,True,2024-09-22,10.714285714285714,3409.285714285714,4031,21903,0.13238739680785444,10.758891305262308,3914,318.2
mojo rental,Croatia,brand,True,2024-09-29,19.285714285714285,3647.4285714285716,2102,21010,0.09433476034453794,19.50556406982164,2080,189.12592592592594
mojo rental,Croatia,brand,True,2024-10-06,23.142857142857142,2888.4285714285716,979,20254,0.036053994540144844,22.837818283810066,1125,124.80864197530865
mojo rental,Croatia,brand,True,2024-10-13,17.0,3443.0,4610,20591,0.18494120315975307,17.89495946140145,4489,202.52941176470588
mojo rental,Croatia,brand,True,2024-10-20,25.571428571428573,3745.1428571428573,419,26078,0.021025447263323557,25.576604100176713,426,146.45810055865923
mojo rental,Croatia,brand,True,2024-10-27,27.285714285714285,3360.285714285714,327,20816,0.01044312667165787,27.200431442143906,310,123.15183246073299
mojo rental,Croatia,brand,True,2024-11-03,17.428571428571427,5523.428571428572,912,39158,0.02242635998173993,16.739277752467665,897,316.9180327868853
mojo rental,Croatia,brand,True,2024-11-10,19.714285714285715,4329.571428571428,1005,20489,0.03547184024505534,20.57503789088806,995,219.61594202898547
mojo rental,Croatia,brand,True,2024-11-17,30.285714285714285,3554.0,257,26741,0.009404080414083114,30.137285331813693,259,117.34905660377359
mojo rental,Croatia,brand,True,2024-11-24,13.571428571428571,3728.1428571428573,2608,24080,0.0834335269726354,14.12473593241542,2900,274.70526315789476
mojo rental,Croatia,brand,True,2024-12-01,19.571428571428573,3036.714285714286,1222,19536,0.08261480988434547,19.057380384270967,1256,155.16058394160584
mojo rental,Croatia,brand,True,2024-12-08,24.142857142857142,3817.1428571428573,952,29419,0.023157599353012558,23.628420104188745,997,158.10650887573968
mojo rental,Croatia,brand,True,2024-12-15,16.714285714285715,4244.285714285715,3225,27942,0.06618484378179228,17.205548171565933,2822,253.93162393162393
mojo rental,Croatia,brand,True,2024-12-22,19.428571428571427,3072.5714285714284,987,20672,0.08862588622145265,19.175613060707054,993,158.14705882352942
mojo rental,Croatia,brand,True,2024-12-29,20.428571428571427,4258.857142857143,1194,29714,0.033223187850920724,21.181060037830047,1298,208.47552447552448
mojo rental,Croatia,brand,True,2025-01-05,23.0,5904.5,197,14019,0.02619429876516455,24.254844673870696,164,256.7173913043478
mojo rental,England,brand,True,2023-01-01,24.0,7746.0,107,10644,0.0100526118000751,24.718534646778465,88,322.75
mojo rental,England,brand,True,2023-01-08,28.857142857142858,2203.285714285714,170,17869,0.015328128752234672,29.30855002275856,153,76.35148514851484
mojo rental,England,brand,True,2023-01-15,33.57142857142857,2512.0,1088,22489,0.020459815456047314,33.54428483911493,1079,74.82553191489362
mojo rental,England,brand,True,2023-01-22,15.571428571428571,5556.142857142857,2050,42008,0.04492587305826033,15.191194971374669,1955,356.8165137614679
mojo rental,England,brand,True,2023-01-29,29.0,2916.285714285714,270,19501,0.013637191356591414,28.566224054724845,278,100.5615763546798
mojo rental,England,brand,True,2023-02-05,21.428571428571427,3882.714285714286,800,28193,0.030991324290404073,21.900670251250116,699,181.19333333333336
mojo rental,England,brand,True,2023-02-12,31.428571428571427,4438.0,348,28396,0.012621915614452,31.849614431461728,357,141.20909090909092
mojo rental,England,brand,True,2023-02-19,27.714285714285715,3210.8571428571427,725,19411,0.10052744727270231,27.64513848802269,671,115.85567010309276
mojo rental,England,brand,True,2023-02-26,31.142857142857142,4256.428571428572,317,35139,0.009131181377539757,31.457832102647917,316,136.67431192660553
mojo rental,England,brand,True,2023-03-05,34.0,2813.4285714285716,159,15574,0.009553824119871901,33.96066077151279,149,82.74789915966387
mojo rental,England,brand,True,2023-03-12,24.428571428571427,3537.0,337,20761,0.0183044724720946,24.37579852279001,315,144.78947368421055
mojo rental,England,brand,True,2023-03-19,32.714285714285715,4230.0,246,33557,0.007611418099243543,32.208180655804384,239,129.3013100436681
mojo rental,England,brand,True,2023-03-26,28.857142857142858,5149.714285714285,1336,35690,0.025263958366279444,28.979093061110554,1200,178.4554455445544
mojo rental,England,brand,True,2023-04-02,28.142857142857142,2580.8571428571427,196,17490,0.012938508633163513,28.56890217205576,173,91.70558375634518
mojo rental,England,brand,True,2023-04-09,16.857142857142858,3501.1428571428573,2008,17389,0.10552092798769405,16.173583965383298,1848,207.69491525423732
mojo rental,England,brand,True,2023-04-16,24.142857142857142,4887.857142857143,419,31432,0.013151423108104686,23.970101555033562,388,202.45562130177518
mojo rental,England,brand,True,2023-04-23,29.285714285714285,4001.1428571428573,306,31577,0.009203988639766085,29.218471835407225,285,136.62439024390247
mojo rental,England,brand,True,2023-04-30,27.428571428571427,4834.857142857143,358,37637,0.01333751109558263,27.509504400503754,392,176.27083333333334
mojo rental,England,brand,True,2023-05-07,20.857142857142858,4321.0,806,29505,0.028470133269043074,20.48860175154378,746,207.1712328767123
mojo rental,England,brand,True,2023-05-14,15.714285714285714,3974.5714285714284,1334,27494,0.05455151776296106,15.391716542147169,1179,252.92727272727274
mojo rental,England,brand,True,2023-05-21,20.714285714285715,5740.857142857143,942,42423,0.0222334480657328,20.69018743539632,982,277.14482758620693
mojo rental,England,brand,True,2023-05-28,16.714285714285715,3304.285714285714,875,22045,0.027073618505774104,17.19600849866054,954,197.69230769230768
mojo rental,England,brand,True,2023-06-04,26.857142857142858,5393.285714285715,792,34241,0.02398475618736267,27.696871938801248,815,200.81382978723406
mojo rental,England,brand,True,2023-06-11,20.285714285714285,3723.1428571428573,2199,25702,0.051133551458429016,20.7241842537271,2120,183.53521126760566
mojo rental,England,brand,True,2023-06-18,29.142857142857142,4138.428571428572,2286,33513,0.053227992437026174,29.144942217114508,2040,142.00490196078434
mojo rental,England,brand,True,2023-06-25,18.571428571428573,3202.714285714286,1856,21884,0.0843721286503275,18.302504531763613,1677,172.45384615384614
